generation,best_total_travel,median_total_travel,worst_total_travel,feasible_ratio
120,1172.066300,1200.301652,1297.304952,1.000000
121,1172.066300,1220.036534,1412.490109,1.000000
122,1172.066300,1205.708503,1355.522061,1.000000
123,1172.066300,1218.521449,1364.352850,1.000000
124,1171.295971,1196.817216,1395.950287,1.000000
125,1171.295971,1196.491768,1312.084104,1.000000
126,1171.295971,1197.711444,1380.936037,1.000000
127,1171.295971,1188.717487,1324.291719,1.000000
128,1171.295971,1191.898900,1419.998686,1.000000
129,1171.295971,1190.110827,1345.335537,1.000000
130,1171.295971,1189.754189,1424.733146,1.000000
131,1171.295971,1183.428625,1420.479303,1.000000
132,1171.295971,1195.586409,1331.311500,1.000000
133,1171.295971,1189.168878,1308.801110,1.000000
134,1171.295971,1190.561215,1326.704972,1.000000
135,1170.839224,1193.056393,1324.429731,1.000000
136,1170.839224,1190.561215,1291.022897,1.000000
137,1170.839224,1183.625536,1309.393335,1.000000
138,1170.839224,1197.473616,1321.164035,1.000000
139,1170.839224,1184.283300,1307.161693,1.000000
140,1170.839224,1193.836659,1390.618990,1.000000
141,1170.724400,1191.381376,1340.867605,1.000000
142,1170.724400,1188.332265,1326.008712,1.000000
143,1170.724400,1195.358036,1344.441122,1.000000
144,1170.724400,1181.922699,1454.723830,1.000000
145,1170.724400,1182.929015,1356.311139,1.000000
146,1170.724400,1192.185026,1355.270748,1.000000
147,1170.724400,1189.182977,1373.650886,1.000000
148,1170.724400,1198.237782,1279.272810,1.000000
149,1170.724400,1192.003324,1416.773103,1.000000
150,1170.724400,1198.616791,1300.577359,1.000000
151,1170.724400,1204.366602,1406.893613,1.000000
152,1170.724400,1203.767479,1326.828303,1.000000
153,1170.724400,1200.259360,1377.894111,1.000000
154,1170.724400,1204.483600,1399.859109,1.000000
155,1170.724400,1200.564934,1327.303186,1.000000
156,1170.724400,1192.494156,1399.775308,1.000000
157,1170.724400,1189.973473,1315.743961,1.000000
158,1170.724400,1181.232049,1354.998258,1.000000
159,1170.724400,1190.868754,1314.762062,1.000000
160,1170.724400,1198.845811,1350.541094,1.000000
161,1170.724400,1192.938625,1343.948766,1.000000
162,1170.724400,1189.110201,1310.634370,1.000000
163,1170.724400,1195.014839,1351.756905,1.000000
164,1170.724400,1204.366602,1358.986939,1.000000
165,1170.724400,1195.988329,1418.814244,1.000000
166,1170.724400,1191.718654,1394.865689,1.000000
167,1170.724400,1196.118360,1325.144150,1.000000
168,1170.724400,1203.404082,1388.058452,1.000000
169,1170.724400,1203.661097,1355.365007,1.000000
170,1170.724400,1198.130126,1294.174968,1.000000
171,1170.724400,1203.227697,1380.387144,1.000000
172,1170.724400,1197.716338,1465.250877,1.000000
173,1170.724400,1188.746643,1339.765756,1.000000
174,1170.724400,1183.711729,1321.087097,1.000000
175,1170.724400,1183.711729,1302.719320,1.000000
176,1170.724400,1186.418647,1343.323011,1.000000
177,1170.724400,1187.754509,1352.733267,1.000000
178,1170.724400,1195.014839,1325.929880,1.000000
179,1170.724400,1197.357388,1276.828878,1.000000
180,1170.724400,1201.553446,1338.691548,1.000000
181,1170.724400,1199.539466,1351.443585,1.000000
182,1170.724400,1189.161319,1376.657337,1.000000
183,1170.724400,1183.711729,1331.523004,1.000000
184,1170.724400,1191.418523,1327.428510,1.000000
185,1170.724400,1201.913328,1350.072209,1.000000
186,1170.724400,1195.014839,1396.356276,1.000000
187,1170.724400,1183.548070,1404.750538,1.000000
188,1170.724400,1198.195933,1280.209991,1.000000
189,1170.724400,1196.241691,1372.166664,1.000000
190,1170.724400,1185.526777,1367.199857,1.000000
191,1170.724400,1203.767479,1353.615037,1.000000
192,1170.724400,1199.769711,1323.839365,1.000000
193,1170.724400,1183.770327,1356.058098,1.000000
194,1170.724400,1183.711729,1327.520106,1.000000
195,1170.724400,1195.446789,1292.816533,1.000000
196,1170.724400,1194.725417,1285.545727,1.000000
197,1170.724400,1197.197820,1278.287079,1.000000
198,1170.724400,1181.267804,1299.796670,1.000000
199,1170.724400,1182.552977,1364.487216,1.000000
200,1170.724400,1181.313137,1289.312413,1.000000
201,1170.724400,1197.053152,1283.431754,1.000000
202,1170.724400,1192.944254,1385.293942,1.000000
203,1170.724400,1190.011998,1278.528490,1.000000
204,1170.724400,1189.249053,1320.507168,1.000000
205,1170.724400,1189.125565,1367.322722,1.000000
206,1170.724400,1183.711729,1335.822781,1.000000
207,1170.724400,1183.711729,1324.610829,1.000000
208,1170.724400,1183.711729,1290.427833,1.000000
209,1170.724400,1192.611741,1316.155464,1.000000
210,1170.724400,1183.711729,1344.597910,1.000000
211,1170.724400,1200.419431,1408.212680,1.000000
212,1170.724400,1192.070202,1309.121287,1.000000
213,1170.724400,1185.984695,1331.076439,1.000000
214,1170.724400,1183.711729,1342.714437,1.000000
215,1170.724400,1195.236413,1347.612387,1.000000
216,1170.724400,1195.668364,1295.829599,1.000000
217,1170.724400,1195.878740,1431.767317,1.000000
218,1170.724400,1196.754142,1393.748594,1.000000
219,1170.724400,1186.418647,1354.053949,1.000000
220,1170.724400,1181.226422,1284.758553,1.000000
221,1170.724400,1189.125565,1358.099451,1.000000
222,1170.724400,1183.665068,1358.400459,1.000000
223,1170.724400,1195.878740,1368.097994,1.000000
224,1170.724400,1188.746643,1396.878998,1.000000
225,1170.724400,1188.746643,1325.279610,1.000000
226,1170.724400,1183.711729,1302.165643,1.000000
227,1170.724400,1183.548070,1342.010083,1.000000
228,1170.724400,1183.300993,1334.766828,1.000000
229,1170.724400,1189.295182,1345.555143,1.000000
230,1170.724400,1193.972842,1324.598076,1.000000
231,1170.724400,1194.819823,1362.635547,1.000000
232,1170.724400,1192.028349,1296.743567,1.000000
233,1170.724400,1190.708678,1318.229708,1.000000
234,1170.724400,1182.471889,1411.606661,1.000000
235,1170.724400,1186.039725,1349.533495,1.000000
236,1170.724400,1199.304318,1361.476363,1.000000
237,1170.724400,1191.636867,1416.511930,1.000000
238,1170.724400,1183.711729,1363.968513,1.000000
239,1170.724400,1185.173051,1349.752705,1.000000
240,1170.724400,1183.711729,1326.157947,1.000000
241,1170.724400,1195.014839,1386.247886,1.000000
242,1170.724400,1192.098729,1370.350745,1.000000
243,1170.724400,1203.738952,1353.701420,1.000000
244,1170.724400,1200.719773,1315.170841,1.000000
245,1170.724400,1208.393747,1404.881226,1.000000
246,1170.724400,1193.271069,1357.086799,1.000000
247,1170.724400,1186.037206,1351.621951,1.000000
248,1170.724400,1184.062496,1293.939843,1.000000
249,1170.724400,1190.329068,1354.651122,1.000000
250,1170.724400,1190.188234,1335.104294,1.000000
251,1170.724400,1197.647576,1335.718810,1.000000
252,1170.724400,1197.058838,1364.281015,1.000000
253,1170.724400,1195.236413,1376.795446,1.000000
254,1170.724400,1189.125565,1357.114203,1.000000
255,1170.724400,1195.698908,1382.918633,1.000000
256,1170.724400,1203.191608,1321.521846,1.000000
257,1170.724400,1189.125565,1295.760152,1.000000
258,1170.724400,1204.366602,1407.565202,1.000000
259,1170.724400,1196.355956,1354.456111,1.000000
260,1170.724400,1196.011758,1366.633103,1.000000
261,1170.724400,1197.485103,1330.183591,1.000000
262,1170.724400,1195.014839,1306.809709,1.000000
263,1170.724400,1202.623201,1323.782484,1.000000
264,1170.724400,1203.767479,1357.162007,1.000000
265,1170.724400,1203.767479,1319.864211,1.000000
266,1170.724400,1199.594709,1330.739348,1.000000
267,1170.724400,1186.944136,1370.763533,1.000000
268,1170.724400,1189.735417,1329.638489,1.000000
269,1170.724400,1186.418647,1361.048704,1.000000
270,1170.724400,1199.205629,1460.677596,1.000000
271,1170.724400,1190.188234,1342.479916,1.000000
272,1170.724400,1191.479226,1290.687675,1.000000
273,1170.724400,1192.111835,1370.942395,1.000000
274,1170.724400,1195.014839,1376.728846,1.000000
275,1170.724400,1199.663987,1347.466575,1.000000
276,1170.724400,1196.097917,1391.526649,1.000000
277,1170.724400,1195.581818,1330.727815,1.000000
278,1170.724400,1183.747484,1361.565366,1.000000
279,1170.724400,1192.254043,1299.526519,1.000000
280,1170.724400,1202.242879,1355.731674,1.000000
281,1170.724400,1183.711729,1337.018407,1.000000
282,1170.724400,1188.367722,1303.459390,1.000000
283,1170.724400,1196.914065,1401.750938,1.000000
284,1170.724400,1195.446789,1280.037165,1.000000
285,1170.724400,1189.125565,1294.591499,1.000000
286,1170.724400,1189.125565,1314.800716,1.000000
287,1170.724400,1197.728777,1286.185321,1.000000
288,1170.724400,1201.931644,1316.794582,1.000000
289,1170.724400,1204.490090,1384.960721,1.000000
290,1170.724400,1195.878740,1281.852167,1.000000
291,1170.724400,1194.553997,1369.511097,1.000000
292,1170.724400,1182.061153,1372.798469,1.000000
293,1170.724400,1180.644480,1273.330175,1.000000
294,1170.724400,1183.711729,1274.349197,1.000000
295,1170.724400,1191.418523,1403.472393,1.000000
296,1170.724400,1183.711729,1383.824679,1.000000
297,1170.724400,1181.924873,1288.811947,1.000000
298,1170.724400,1195.556378,1318.216072,1.000000
299,1170.724400,1194.964346,1364.956643,1.000000
300,1170.724400,1196.803294,1291.947160,1.000000
301,1170.724400,1187.879575,1287.683772,1.000000
302,1170.724400,1184.103241,1373.995316,1.000000
303,1170.724400,1183.711729,1272.187954,1.000000
304,1170.724400,1183.583824,1338.405436,1.000000
305,1170.724400,1199.594709,1331.040873,1.000000
306,1170.724400,1195.149868,1334.809986,1.000000
307,1170.724400,1195.014839,1265.356495,1.000000
308,1170.724400,1195.581818,1296.817262,1.000000
309,1170.724400,1188.970990,1333.283052,1.000000
310,1170.724400,1178.605866,1282.137730,1.000000
311,1170.724400,1183.711729,1347.212440,1.000000
312,1170.724400,1197.035985,1312.324836,1.000000
313,1170.724400,1183.711729,1353.833574,1.000000
314,1170.724400,1196.436708,1345.538648,1.000000
315,1170.724400,1189.125565,1293.780274,1.000000
316,1170.724400,1189.125565,1309.200364,1.000000
317,1170.724400,1195.878740,1401.923405,1.000000
318,1170.724400,1195.988329,1278.347823,1.000000
319,1170.724400,1195.988329,1313.194066,1.000000
320,1170.724400,1192.192687,1321.985759,1.000000
321,1170.724400,1183.711729,1303.120689,1.000000
322,1170.724400,1195.446789,1329.124999,1.000000
323,1170.724400,1189.125565,1412.057897,1.000000
324,1170.724400,1190.699145,1370.432649,1.000000
325,1170.724400,1191.394059,1348.643468,1.000000
326,1170.724400,1189.125565,1316.482756,1.000000
327,1170.724400,1183.711729,1383.470819,1.000000
328,1170.724400,1191.584133,1274.414110,1.000000
329,1170.724400,1182.471889,1291.602641,1.000000
330,1170.724400,1182.507644,1320.913421,1.000000
331,1170.724400,1186.817212,1282.656247,1.000000
332,1170.724400,1180.627475,1337.233864,1.000000
333,1170.724400,1186.418647,1300.063352,1.000000
334,1170.724400,1192.205231,1330.827799,1.000000
335,1170.724400,1195.320651,1343.976650,1.000000
336,1170.724400,1190.778215,1329.090875,1.000000
337,1170.724400,1198.651827,1272.014105,1.000000
338,1170.724400,1185.578521,1357.610909,1.000000
339,1170.724400,1199.633137,1315.008553,1.000000
340,1170.724400,1195.264940,1295.092341,1.000000
341,1170.724400,1182.471889,1297.075035,1.000000
342,1170.724400,1186.418647,1347.994031,1.000000
343,1170.724400,1190.986572,1335.381654,1.000000
344,1170.724400,1195.488423,1347.534239,1.000000
345,1170.724400,1195.988329,1324.346848,1.000000
346,1170.724400,1200.344797,1304.577428,1.000000
347,1170.724400,1200.798309,1294.952206,1.000000
348,1170.724400,1191.223271,1419.953300,1.000000
349,1170.724400,1186.418647,1259.889604,1.000000
350,1170.724400,1181.179290,1315.215856,1.000000
351,1170.724400,1195.839788,1277.802394,1.000000
352,1170.724400,1188.775170,1271.164115,1.000000
353,1170.724400,1198.026642,1325.649488,1.000000
354,1170.724400,1190.174418,1318.309255,1.000000
355,1170.724400,1189.125565,1375.670497,1.000000
356,1170.724400,1195.967138,1352.130911,1.000000
357,1170.724400,1202.279637,1376.657337,1.000000
358,1170.724400,1190.990635,1288.703086,1.000000
359,1170.724400,1189.125565,1321.978504,1.000000
360,1170.724400,1183.711729,1328.868764,1.000000
361,1170.724400,1195.988329,1336.821771,1.000000
362,1170.724400,1195.014839,1375.947922,1.000000
363,1170.724400,1190.962108,1303.386584,1.000000
364,1170.724400,1184.240704,1283.030676,1.000000
365,1170.724400,1196.381328,1415.990744,1.000000
366,1170.724400,1199.167558,1344.631300,1.000000
367,1170.724400,1197.591576,1347.929011,1.000000
368,1170.724400,1201.219987,1380.540393,1.000000
369,1170.724400,1201.263802,1413.975885,1.000000
370,1170.724400,1199.977518,1266.357388,1.000000
371,1170.724400,1197.504611,1375.742324,1.000000
372,1170.724400,1195.014839,1334.728689,1.000000
373,1170.724400,1195.988329,1282.577770,1.000000
374,1170.724400,1211.047659,1336.129484,1.000000
375,1170.724400,1205.916273,1440.486528,1.000000
376,1170.724400,1199.274212,1405.419156,1.000000
377,1170.724400,1183.548070,1360.412528,1.000000
378,1170.724400,1191.584133,1320.331749,1.000000
379,1170.724400,1181.232049,1310.324003,1.000000
380,1170.724400,1188.746643,1410.521748,1.000000
381,1170.724400,1181.232049,1347.592261,1.000000
382,1170.724400,1195.988329,1351.744102,1.000000
383,1170.724400,1182.061153,1344.441409,1.000000
384,1170.724400,1183.711729,1444.014581,1.000000
385,1170.724400,1187.226251,1295.140066,1.000000
386,1170.724400,1195.236413,1409.994527,1.000000
387,1170.724400,1189.125565,1347.767294,1.000000
388,1170.724400,1186.418647,1347.757452,1.000000
389,1170.724400,1183.455919,1385.891228,1.000000
390,1170.724400,1183.420164,1347.757452,1.000000
391,1170.724400,1189.125565,1402.142138,1.000000
392,1170.724400,1203.553342,1321.181771,1.000000
393,1170.724400,1200.311251,1296.137860,1.000000
394,1170.724400,1202.203526,1341.077334,1.000000
395,1170.724400,1187.563826,1318.136007,1.000000
396,1170.724400,1196.379797,1305.961819,1.000000
397,1170.724400,1182.061153,1286.151355,1.000000
398,1170.724400,1182.471889,1393.230836,1.000000
399,1170.724400,1195.014839,1343.964332,1.000000
400,1170.724400,1194.787916,1346.015303,1.000000
401,1170.724400,1183.711729,1324.868353,1.000000
402,1170.724400,1203.767479,1428.317011,1.000000
403,1170.724400,1195.446789,1380.151858,1.000000
404,1170.724400,1197.483199,1383.662294,1.000000
405,1170.724400,1195.464581,1421.130907,1.000000
406,1170.724400,1188.746643,1348.012153,1.000000
407,1170.724400,1206.550827,1351.340504,1.000000
408,1170.724400,1200.314251,1395.935670,1.000000
409,1170.724400,1189.787114,1407.455457,1.000000
410,1170.724400,1181.232049,1385.452641,1.000000
411,1170.724400,1197.969801,1322.887037,1.000000
412,1170.724400,1203.767479,1335.718810,1.000000
413,1170.724400,1191.450858,1407.836516,1.000000
414,1170.724400,1202.163999,1366.806647,1.000000
415,1170.724400,1183.711729,1447.056171,1.000000
416,1170.724400,1196.017125,1390.702139,1.000000
417,1170.724400,1195.014839,1337.674942,1.000000
418,1170.724400,1195.854898,1284.431926,1.000000
419,1170.724400,1195.446789,1278.195925,1.000000
420,1170.724400,1189.125565,1298.224764,1.000000
421,1170.724400,1189.125565,1294.175446,1.000000
422,1170.724400,1183.711729,1375.135402,1.000000
423,1170.724400,1183.104686,1273.244469,1.000000
424,1170.724400,1197.663759,1296.372834,1.000000
425,1170.724400,1199.620172,1367.018363,1.000000
426,1170.724400,1189.161319,1346.439665,1.000000
427,1170.724400,1194.311699,1351.621951,1.000000
428,1170.724400,1207.897547,1376.101162,1.000000
429,1170.724400,1204.366602,1338.161769,1.000000
430,1170.724400,1195.371442,1376.598967,1.000000
431,1170.724400,1195.914494,1347.218638,1.000000
432,1170.724400,1200.064955,1366.296105,1.000000
433,1170.724400,1197.957146,1386.484072,1.000000
434,1170.724400,1189.793313,1274.790962,1.000000
435,1170.724400,1199.844316,1388.285325,1.000000
436,1170.724400,1197.037648,1312.766659,1.000000
437,1170.724400,1197.882068,1319.440935,1.000000
438,1170.724400,1189.125565,1338.122457,1.000000
439,1170.724400,1183.783238,1329.102886,1.000000
440,1170.724400,1189.125565,1431.981859,1.000000
441,1170.724400,1188.731280,1276.849075,1.000000
442,1170.724400,1194.998963,1408.294642,1.000000
443,1170.724400,1202.740931,1308.318570,1.000000
444,1170.724400,1197.837248,1384.393817,1.000000
445,1170.724400,1191.691280,1339.673193,1.000000
446,1170.724400,1192.070202,1266.357388,1.000000
447,1170.724400,1195.535187,1391.405084,1.000000
448,1170.724400,1196.307493,1289.848327,1.000000
449,1170.724400,1189.989645,1326.522827,1.000000
450,1170.724400,1189.989645,1295.450570,1.000000
451,1170.724400,1182.308230,1341.876003,1.000000
452,1170.724400,1204.366602,1411.606661,1.000000
453,1170.724400,1198.298230,1377.449859,1.000000
454,1170.724400,1198.807234,1336.652241,1.000000
455,1170.724400,1204.366602,1315.430548,1.000000
456,1170.724400,1191.083524,1353.204902,1.000000
457,1170.724400,1194.472748,1305.743227,1.000000
458,1170.724400,1193.467907,1418.050907,1.000000
459,1170.724400,1195.988329,1439.048736,1.000000
460,1170.724400,1201.129085,1487.840158,1.000000
461,1170.724400,1195.446789,1312.032989,1.000000
462,1170.724400,1196.489386,1419.950755,1.000000
463,1170.724400,1189.125565,1344.593285,1.000000
464,1170.724400,1202.640625,1341.149204,1.000000
465,1170.724400,1189.989645,1383.160209,1.000000
466,1170.724400,1188.910713,1298.123620,1.000000
467,1170.724400,1192.867698,1400.349650,1.000000
468,1170.724400,1183.711729,1275.531453,1.000000
469,1170.724400,1183.711729,1286.106781,1.000000
470,1170.724400,1191.096998,1327.106899,1.000000
471,1170.724400,1183.711729,1346.519617,1.000000
472,1170.724400,1189.125565,1295.092341,1.000000
473,1170.724400,1192.266592,1347.682642,1.000000
474,1170.724400,1194.964346,1355.255024,1.000000
475,1170.724400,1195.878740,1322.238836,1.000000
476,1170.724400,1186.387267,1303.389499,1.000000
477,1170.724400,1183.711729,1262.409461,1.000000
478,1170.724400,1193.880716,1327.178731,1.000000
479,1170.724400,1192.070202,1288.468293,1.000000
480,1170.724400,1181.863680,1326.964249,1.000000
481,1170.724400,1183.711729,1271.270415,1.000000
482,1170.724400,1181.232049,1273.174362,1.000000
483,1170.724400,1195.988329,1430.558077,1.000000
484,1170.724400,1209.453043,1426.248996,1.000000
485,1170.724400,1204.432812,1421.170965,1.000000
486,1170.724400,1197.353389,1350.549621,1.000000
487,1170.724400,1198.828038,1375.269070,1.000000
488,1170.724400,1202.643203,1307.468399,1.000000
489,1170.724400,1194.780054,1342.877926,1.000000
490,1170.724400,1185.316524,1353.203436,1.000000
491,1170.724400,1183.711729,1314.984944,1.000000
492,1170.724400,1192.360791,1371.519293,1.000000
493,1170.724400,1183.103520,1329.836646,1.000000
494,1170.724400,1183.300993,1364.922027,1.000000
495,1170.724400,1195.958442,1367.322722,1.000000
496,1170.724400,1189.742467,1299.179419,1.000000
497,1170.724400,1183.711729,1348.768997,1.000000
498,1170.724400,1183.711729,1354.424126,1.000000
499,1170.724400,1195.446789,1280.783642,1.000000
500,1170.724400,1199.550894,1367.460822,1.000000
501,1170.724400,1195.386697,1335.916691,1.000000
502,1170.724400,1194.768572,1339.751953,1.000000
503,1170.724400,1191.008869,1302.416878,1.000000
504,1170.724400,1195.014839,1376.449167,1.000000
505,1170.724400,1197.844131,1308.617234,1.000000
506,1170.724400,1195.252795,1353.615037,1.000000
507,1170.724400,1186.039725,1340.034238,1.000000
508,1170.724400,1181.109610,1336.005549,1.000000
509,1170.724400,1183.711729,1357.086799,1.000000
510,1170.724400,1199.953905,1288.672282,1.000000
511,1170.724400,1193.821069,1264.325665,1.000000
512,1170.724400,1197.688327,1352.993167,1.000000
513,1170.724400,1199.108908,1408.439853,1.000000
514,1170.724400,1185.890390,1378.150317,1.000000
515,1170.724400,1197.485103,1361.232355,1.000000
516,1170.724400,1203.738952,1277.185839,1.000000
517,1170.724400,1195.144049,1313.322070,1.000000
518,1170.724400,1192.070202,1391.661900,1.000000
519,1170.724400,1184.445058,1410.170783,1.000000
520,1170.724400,1183.711729,1412.160947,1.000000
521,1170.724400,1183.300993,1343.543536,1.000000
522,1170.724400,1189.795235,1360.371113,1.000000
523,1170.724400,1181.232049,1333.928529,1.000000
524,1170.724400,1183.548070,1376.520913,1.000000
525,1170.724400,1200.105947,1297.566492,1.000000
526,1170.724400,1196.921438,1356.409819,1.000000
527,1170.724400,1195.556378,1341.149204,1.000000
528,1170.724400,1199.955468,1378.061113,1.000000
529,1170.724400,1183.417991,1356.120210,1.000000
530,1170.724400,1186.454401,1378.765930,1.000000
531,1170.724400,1195.014839,1401.958659,1.000000
532,1170.724400,1195.014839,1301.657621,1.000000
533,1170.724400,1195.014839,1336.272349,1.000000
534,1170.724400,1198.215642,1381.366422,1.000000
535,1170.724400,1196.271739,1416.677848,1.000000
536,1170.724400,1195.878740,1383.984628,1.000000
537,1170.724400,1183.711729,1335.718810,1.000000
538,1170.724400,1192.502152,1338.766168,1.000000
539,1170.724400,1189.125565,1309.413577,1.000000
540,1170.724400,1195.451277,1410.170783,1.000000
541,1170.724400,1198.310052,1404.904096,1.000000
542,1170.724400,1195.267315,1395.749233,1.000000
543,1170.724400,1195.014839,1391.579968,1.000000
544,1170.724400,1196.914065,1384.316029,1.000000
545,1170.724400,1195.014839,1376.389766,1.000000
546,1170.724400,1191.124116,1373.022691,1.000000
547,1170.724400,1195.988329,1321.330411,1.000000
548,1170.724400,1196.949965,1306.667016,1.000000
549,1170.724400,1196.029962,1362.308540,1.000000
550,1170.724400,1198.129724,1348.655029,1.000000
551,1170.724400,1192.141710,1411.621955,1.000000
552,1169.957928,1195.284897,1375.189998,1.000000
553,1169.957928,1195.198582,1305.112995,1.000000
554,1169.957928,1189.125565,1286.523204,1.000000
555,1169.957928,1182.945257,1307.632060,1.000000
556,1169.957928,1183.711729,1281.094992,1.000000
