generation,best_total_travel,median_total_travel,worst_total_travel,feasible_ratio
149,591.556557,591.556557,743.895744,1.000000
150,591.556557,591.556557,722.205164,1.000000
151,591.556557,591.556557,713.794087,1.000000
152,591.556557,591.556557,731.953870,1.000000
153,591.556557,591.556557,722.205164,1.000000
154,591.556557,591.556557,726.670651,1.000000
155,591.556557,591.556557,722.205164,1.000000
156,591.556557,591.556557,702.957718,1.000000
157,591.556557,591.556557,713.794087,1.000000
158,591.556557,591.556557,750.817547,1.000000
159,591.556557,591.556557,782.198798,1.000000
160,591.556557,591.556557,746.079541,1.000000
161,591.556557,591.556557,700.369188,1.000000
162,591.556557,591.556557,781.439108,1.000000
163,591.556557,591.556557,732.301765,1.000000
164,591.556557,591.556557,700.369188,1.000000
165,591.556557,591.556557,738.172959,1.000000
166,591.556557,591.556557,748.131650,1.000000
167,591.556557,591.556557,750.817547,1.000000
168,591.556557,591.556557,743.895744,1.000000
169,591.556557,591.556557,753.506601,1.000000
170,591.556557,591.556557,743.895744,1.000000
171,591.556557,591.556557,708.260686,1.000000
172,591.556557,591.556557,726.670651,1.000000
173,591.556557,591.556557,791.829331,1.000000
174,591.556557,591.556557,749.299148,1.000000
175,591.556557,591.556557,713.794087,1.000000
176,591.556557,591.556557,743.895744,1.000000
177,591.556557,591.556557,743.895744,1.000000
178,591.556557,591.556557,713.794087,1.000000
179,591.556557,591.556557,732.393437,1.000000
180,591.556557,591.556557,739.266267,1.000000
181,591.556557,591.556557,794.036696,1.000000
182,591.556557,591.556557,738.172959,1.000000
183,591.556557,591.556557,743.895744,1.000000
184,591.556557,591.556557,786.032788,1.000000
185,591.556557,591.556557,732.393437,1.000000
186,591.556557,591.556557,708.680503,1.000000
187,591.556557,591.556557,743.895744,1.000000
188,591.556557,591.556557,732.393437,1.000000
189,591.556557,591.556557,718.710841,1.000000
190,591.556557,591.556557,720.560754,1.000000
191,591.556557,591.556557,713.794087,1.000000
192,591.556557,591.556557,724.240489,1.000000
193,591.556557,591.556557,713.794087,1.000000
194,591.556557,591.556557,738.172959,1.000000
195,591.556557,591.556557,714.730321,1.000000
196,591.556557,591.556557,738.172959,1.000000
197,591.556557,591.556557,722.205164,1.000000
198,591.556557,591.556557,722.205164,1.000000
199,591.556557,591.556557,722.205164,1.000000
200,591.556557,591.556557,726.670651,1.000000
201,591.556557,591.556557,722.205164,1.000000
202,591.556557,591.556557,791.731460,1.000000
203,591.556557,591.556557,718.876865,1.000000
204,591.556557,591.556557,712.050425,1.000000
205,591.556557,591.556557,718.486781,1.000000
206,591.556557,591.556557,763.615444,1.000000
207,591.556557,591.556557,732.393437,1.000000
208,591.556557,591.556557,732.393437,1.000000
209,591.556557,591.556557,738.172959,1.000000
210,591.556557,591.556557,740.833479,1.000000
211,591.556557,591.556557,737.375546,1.000000
212,591.556557,591.556557,755.731086,1.000000
213,591.556557,591.556557,700.369188,1.000000
214,591.556557,591.556557,722.205164,1.000000
215,591.556557,591.556557,786.572195,1.000000
216,591.556557,591.556557,768.103664,1.000000
217,591.556557,591.556557,694.492299,1.000000
218,591.556557,591.556557,738.172959,1.000000
219,591.556557,591.556557,714.293153,1.000000
220,591.556557,591.556557,739.312033,1.000000
221,591.556557,591.556557,751.058489,1.000000
222,591.556557,591.556557,756.597070,1.000000
223,591.556557,591.556557,743.895744,1.000000
224,591.556557,591.556557,777.052420,1.000000
225,591.556557,591.556557,755.731086,1.000000
226,591.556557,591.556557,713.794087,1.000000
227,591.556557,591.556557,735.233657,1.000000
228,591.556557,591.556557,732.301765,1.000000
229,591.556557,591.556557,732.393437,1.000000
230,591.556557,591.556557,732.393437,1.000000
231,591.556557,591.556557,743.895744,1.000000
232,591.556557,591.556557,732.301765,1.000000
233,591.556557,591.556557,748.131650,1.000000
234,591.556557,591.556557,722.086940,1.000000
235,591.556557,591.556557,739.205500,1.000000
236,591.556557,591.556557,744.228778,1.000000
237,591.556557,591.556557,732.301765,1.000000
238,591.556557,591.556557,724.416408,1.000000
239,591.556557,591.556557,713.794087,1.000000
240,591.556557,591.556557,732.301765,1.000000
241,591.556557,591.556557,726.670651,1.000000
242,591.556557,591.556557,767.947359,1.000000
243,591.556557,591.556557,765.515661,1.000000
244,591.556557,591.556557,722.205164,1.000000
245,591.556557,591.556557,713.794087,1.000000
246,591.556557,591.556557,740.694310,1.000000
247,591.556557,591.556557,732.393437,1.000000
248,591.556557,591.556557,726.670651,1.000000
249,591.556557,591.556557,743.895744,1.000000
250,591.556557,591.556557,708.127278,1.000000
251,591.556557,591.556557,713.794087,1.000000
252,591.556557,591.556557,754.008539,1.000000
253,591.556557,591.556557,732.301765,1.000000
254,591.556557,591.556557,726.670651,1.000000
255,591.556557,591.556557,761.766630,1.000000
256,591.556557,591.556557,713.794087,1.000000
257,591.556557,591.556557,745.192349,1.000000
258,591.556557,591.556557,743.895744,1.000000
259,591.556557,591.556557,702.657221,1.000000
260,591.556557,591.556557,713.794087,1.000000
261,591.556557,591.556557,713.794087,1.000000
262,591.556557,591.556557,743.895744,1.000000
263,591.556557,591.556557,726.670651,1.000000
264,591.556557,591.556557,757.354078,1.000000
265,591.556557,591.556557,743.895744,1.000000
266,591.556557,591.556557,722.205164,1.000000
267,591.556557,591.556557,713.794087,1.000000
268,591.556557,591.556557,738.172959,1.000000
269,591.556557,591.556557,743.895744,1.000000
270,591.556557,591.556557,726.670651,1.000000
271,591.556557,591.556557,713.794087,1.000000
272,591.556557,591.556557,713.794087,1.000000
273,591.556557,591.556557,732.393437,1.000000
274,591.556557,591.556557,722.205164,1.000000
275,591.556557,591.556557,743.895744,1.000000
276,591.556557,591.556557,748.131650,1.000000
277,591.556557,591.556557,743.895744,1.000000
278,591.556557,591.556557,713.794087,1.000000
279,591.556557,591.556557,712.854669,1.000000
280,591.556557,591.556557,712.050425,1.000000
281,591.556557,591.556557,743.895744,1.000000
282,591.556557,591.556557,708.127278,1.000000
283,591.556557,591.556557,727.809725,1.000000
284,591.556557,591.556557,715.937563,1.000000
285,591.556557,591.556557,713.794087,1.000000
286,591.556557,591.556557,722.205164,1.000000
287,591.556557,591.556557,722.205164,1.000000
288,591.556557,591.556557,726.670651,1.000000
289,591.556557,591.556557,732.301765,1.000000
290,591.556557,591.556557,713.794087,1.000000
291,591.556557,591.556557,726.670651,1.000000
292,591.556557,591.556557,748.575419,1.000000
293,591.556557,591.556557,787.563825,1.000000
294,591.556557,591.556557,713.794087,1.000000
295,591.556557,591.556557,708.127278,1.000000
296,591.556557,591.556557,713.794087,1.000000
297,591.556557,591.556557,737.519023,1.000000
298,591.556557,591.556557,712.222963,1.000000
299,591.556557,591.556557,713.794087,1.000000
300,591.556557,591.556557,762.750475,1.000000
301,591.556557,591.556557,700.369188,1.000000
302,591.556557,591.556557,713.794087,1.000000
303,591.556557,591.556557,726.670651,1.000000
304,591.556557,591.556557,718.876865,1.000000
305,591.556557,591.556557,752.787713,1.000000
306,591.556557,591.556557,735.840143,1.000000
307,591.556557,591.556557,754.008539,1.000000
308,591.556557,591.556557,738.172959,1.000000
309,591.556557,591.556557,713.794087,1.000000
310,591.556557,591.556557,743.895744,1.000000
311,591.556557,591.556557,713.794087,1.000000
312,591.556557,591.556557,738.172959,1.000000
313,591.556557,591.556557,744.350253,1.000000
314,591.556557,591.556557,754.008539,1.000000
315,591.556557,591.556557,754.008539,1.000000
316,591.556557,591.556557,742.853245,1.000000
317,591.556557,591.556557,731.953870,1.000000
318,591.556557,591.556557,748.131650,1.000000
319,591.556557,591.556557,731.953870,1.000000
320,591.556557,591.556557,718.876865,1.000000
321,591.556557,591.556557,713.794087,1.000000
322,591.556557,591.556557,775.844515,1.000000
323,591.556557,591.556557,743.895744,1.000000
324,591.556557,591.556557,743.895744,1.000000
325,591.556557,591.556557,748.131650,1.000000
326,591.556557,591.556557,712.050425,1.000000
327,591.556557,591.556557,743.895744,1.000000
328,591.556557,591.556557,743.895744,1.000000
329,591.556557,591.556557,747.938646,1.000000
330,591.556557,591.556557,726.670651,1.000000
331,591.556557,591.556557,700.369188,1.000000
332,591.556557,591.556557,713.794087,1.000000
333,591.556557,591.556557,791.731460,1.000000
334,591.556557,591.556557,743.895744,1.000000
335,591.556557,591.556557,732.393437,1.000000
336,591.556557,591.556557,738.172959,1.000000
337,591.556557,591.556557,722.205164,1.000000
338,591.556557,591.556557,702.957718,1.000000
339,591.556557,591.556557,743.895744,1.000000
340,591.556557,591.556557,707.996812,1.000000
341,591.556557,591.556557,743.895744,1.000000
342,591.556557,591.556557,732.393437,1.000000
343,591.556557,591.556557,704.811649,1.000000
344,591.556557,591.556557,712.050425,1.000000
345,591.556557,591.556557,722.205164,1.000000
346,591.556557,591.556557,732.393437,1.000000
347,591.556557,591.556557,775.844515,1.000000
348,591.556557,591.556557,744.228778,1.000000
349,591.556557,591.556557,739.312033,1.000000
350,591.556557,591.556557,755.731086,1.000000
351,591.556557,591.556557,738.172959,1.000000
352,591.556557,591.556557,713.794087,1.000000
353,591.556557,591.556557,712.050425,1.000000
354,591.556557,591.556557,796.737950,1.000000
355,591.556557,591.556557,738.172959,1.000000
356,591.556557,591.556557,751.069238,1.000000
357,591.556557,591.556557,743.895744,1.000000
358,591.556557,591.556557,735.840143,1.000000
359,591.556557,591.556557,722.205164,1.000000
360,591.556557,591.556557,731.953870,1.000000
361,591.556557,591.556557,796.970358,1.000000
362,591.556557,591.556557,736.788081,1.000000
363,591.556557,591.556557,732.393437,1.000000
364,591.556557,591.556557,743.895744,1.000000
365,591.556557,591.556557,743.895744,1.000000
366,591.556557,591.556557,724.240489,1.000000
367,591.556557,591.556557,743.456178,1.000000
368,591.556557,591.556557,711.857421,1.000000
369,591.556557,591.556557,732.393437,1.000000
370,591.556557,591.556557,738.172959,1.000000
