generation,best_total_travel,median_total_travel,worst_total_travel,feasible_ratio
69,1322.286917,1341.411662,1710.446224,1.000000
70,1322.286917,1322.561064,1721.642717,1.000000
71,1322.286917,1366.066732,1644.211031,1.000000
72,1322.286917,1357.101795,1699.733489,1.000000
73,1322.286917,1363.753084,1656.071750,1.000000
74,1322.286917,1351.467966,1549.894860,1.000000
75,1321.237806,1322.286917,1593.392363,1.000000
76,1321.237806,1322.423990,1610.992918,1.000000
77,1320.790727,1363.753084,1756.580034,1.000000
78,1316.551135,1322.286917,1600.136840,1.000000
79,1313.005637,1322.286917,1682.636476,1.000000
80,1307.098099,1322.286917,1700.504807,1.000000
81,1307.098099,1321.010488,1608.564008,1.000000
82,1307.098099,1336.701249,1586.646104,1.000000
83,1307.098099,1321.545576,1608.502152,1.000000
84,1307.098099,1313.005637,1579.125193,1.000000
85,1307.098099,1311.030704,1579.125193,1.000000
86,1307.098099,1317.646277,1582.436447,1.000000
87,1307.098099,1313.005637,1589.510762,1.000000
88,1307.098099,1307.098099,1699.030022,1.000000
89,1307.098099,1307.098099,1819.629131,1.000000
90,1307.098099,1348.620579,1634.634816,1.000000
91,1307.098099,1333.720485,1616.057802,1.000000
92,1307.098099,1307.098099,1601.899114,1.000000
93,1307.098099,1307.098099,1582.436447,1.000000
94,1307.098099,1307.098099,1604.742917,1.000000
95,1307.098099,1307.098099,1586.246289,1.000000
96,1307.098099,1323.750914,1601.344639,1.000000
97,1307.098099,1307.098099,1598.129010,1.000000
98,1307.098099,1307.098099,1561.951623,1.000000
99,1307.098099,1307.098099,1539.385996,1.000000
100,1307.098099,1321.657367,1539.385996,1.000000
101,1307.098099,1342.941757,1542.031879,1.000000
102,1307.098099,1335.496870,1637.307610,1.000000
103,1307.098099,1342.799707,1595.430073,1.000000
104,1307.098099,1343.616582,1637.307610,1.000000
105,1307.098099,1345.650279,1544.081190,1.000000
106,1307.098099,1307.098099,1558.181518,1.000000
107,1307.098099,1307.098099,1536.683325,1.000000
108,1307.098099,1307.098099,1601.938852,1.000000
109,1307.098099,1309.399895,1582.387602,1.000000
110,1307.098099,1348.513369,1671.682264,1.000000
111,1307.098099,1340.483351,1688.842075,1.000000
112,1307.098099,1361.709721,1607.866542,1.000000
113,1307.098099,1348.513369,1539.385996,1.000000
114,1307.098099,1314.849903,1597.595332,1.000000
115,1307.098099,1336.111511,1560.217492,1.000000
116,1307.098099,1307.098099,1636.413692,1.000000
117,1307.098099,1307.098099,1603.167350,1.000000
118,1307.098099,1354.475565,1539.385996,1.000000
119,1307.098099,1331.636958,1644.428218,1.000000
120,1307.098099,1307.098099,1597.542996,1.000000
121,1307.098099,1307.098099,1582.436447,1.000000
122,1307.098099,1307.098099,1582.985772,1.000000
123,1307.098099,1348.566974,1581.733747,1.000000
124,1307.098099,1307.348944,1674.164649,1.000000
125,1307.098099,1348.566974,1598.129010,1.000000
126,1307.098099,1333.965501,1559.774152,1.000000
127,1307.098099,1319.467495,1595.545697,1.000000
128,1307.098099,1348.738256,1539.385996,1.000000
129,1307.098099,1337.494737,1573.874081,1.000000
130,1307.098099,1333.666881,1672.589609,1.000000
131,1307.098099,1307.098099,1681.870349,1.000000
132,1307.098099,1328.964786,1730.254394,1.000000
133,1307.098099,1340.925385,1637.711970,1.000000
134,1307.098099,1333.666881,1693.716050,1.000000
135,1307.098099,1325.706621,1569.029200,1.000000
136,1307.098099,1327.987935,1644.761829,1.000000
137,1307.098099,1314.986977,1561.054878,1.000000
138,1307.098099,1308.201235,1702.459362,1.000000
139,1307.098099,1330.199966,1627.345526,1.000000
140,1307.098099,1342.005120,1612.685669,1.000000
141,1307.098099,1307.235173,1678.851702,1.000000
142,1307.098099,1334.549008,1705.905207,1.000000
143,1307.098099,1307.098099,1536.803732,1.000000
144,1307.098099,1307.098099,1536.803732,1.000000
145,1307.098099,1307.098099,1568.658991,1.000000
146,1307.098099,1307.098099,1542.757798,1.000000
147,1307.098099,1307.098099,1640.211837,1.000000
148,1307.098099,1307.098099,1576.840190,1.000000
149,1307.098099,1307.098099,1547.418088,1.000000
150,1307.098099,1321.334051,1692.955013,1.000000
151,1307.098099,1351.548072,1598.129010,1.000000
152,1307.098099,1340.183186,1564.511035,1.000000
153,1307.098099,1347.445843,1582.436447,1.000000
154,1307.098099,1351.494467,1603.393808,1.000000
155,1307.098099,1344.486649,1573.142170,1.000000
156,1307.098099,1352.276921,1674.272932,1.000000
157,1307.098099,1339.757488,1627.405768,1.000000
158,1307.098099,1333.720485,1601.938852,1.000000
159,1307.098099,1307.372247,1566.691358,1.000000
160,1307.098099,1325.345410,1601.938852,1.000000
161,1307.098099,1331.890496,1601.938852,1.000000
162,1307.098099,1326.726030,1619.201087,1.000000
163,1307.098099,1332.160674,1598.129010,1.000000
164,1307.098099,1307.372247,1667.587846,1.000000
165,1307.098099,1307.098099,1599.397246,1.000000
166,1307.098099,1346.991601,1562.416505,1.000000
167,1307.098099,1307.098099,1592.358927,1.000000
168,1307.098099,1307.098099,1576.666364,1.000000
169,1307.098099,1335.496870,1536.803732,1.000000
170,1307.098099,1348.513369,1609.214818,1.000000
171,1307.098099,1348.513369,1673.678951,1.000000
172,1307.098099,1331.890496,1601.938852,1.000000
173,1307.098099,1346.533277,1606.230881,1.000000
174,1307.098099,1338.494196,1676.807394,1.000000
175,1307.098099,1348.964049,1589.319358,1.000000
176,1307.098099,1348.513369,1739.221701,1.000000
177,1307.098099,1307.098099,1586.206552,1.000000
178,1307.098099,1322.601707,1540.654232,1.000000
179,1307.098099,1341.350390,1583.824767,1.000000
180,1307.098099,1327.151005,1586.246289,1.000000
181,1307.098099,1366.918912,1729.234117,1.000000
182,1307.098099,1337.387528,1690.903577,1.000000
183,1307.098099,1345.824943,1601.899114,1.000000
184,1307.098099,1332.329163,1567.293209,1.000000
185,1307.098099,1320.729904,1601.899114,1.000000
186,1307.098099,1345.981102,1536.803732,1.000000
187,1307.098099,1317.206420,1577.980499,1.000000
188,1307.098099,1307.098099,1601.899114,1.000000
189,1307.098099,1307.098099,1643.604382,1.000000
190,1307.098099,1348.513369,1591.620231,1.000000
191,1307.098099,1307.098099,1580.436469,1.000000
192,1307.098099,1307.098099,1601.899114,1.000000
193,1307.098099,1311.492390,1615.558466,1.000000
194,1307.098099,1307.098099,1536.683325,1.000000
195,1307.098099,1307.098099,1536.957473,1.000000
196,1307.098099,1346.862780,1541.903793,1.000000
197,1307.098099,1332.176929,1551.047738,1.000000
198,1307.098099,1307.815268,1576.666364,1.000000
199,1307.098099,1330.352063,1654.245320,1.000000
200,1307.098099,1348.566974,1539.385996,1.000000
201,1307.098099,1356.881586,1624.359609,1.000000
202,1307.098099,1342.427614,1667.906738,1.000000
203,1307.098099,1330.244854,1602.003127,1.000000
204,1307.098099,1331.836891,1603.167350,1.000000
205,1307.098099,1307.098099,1560.184624,1.000000
206,1307.098099,1310.823825,1584.472421,1.000000
207,1307.098099,1307.098099,1601.899114,1.000000
208,1307.098099,1310.995107,1591.080747,1.000000
209,1307.098099,1332.008174,1577.873415,1.000000
210,1307.098099,1314.737342,1601.938852,1.000000
211,1307.098099,1307.929039,1539.385996,1.000000
212,1307.098099,1307.098099,1575.753676,1.000000
213,1307.098099,1342.259283,1626.630019,1.000000
214,1307.098099,1326.649702,1582.832302,1.000000
215,1307.098099,1328.495320,1628.238505,1.000000
216,1307.098099,1307.493045,1547.418088,1.000000
217,1307.098099,1307.493045,1536.803732,1.000000
218,1307.098099,1348.513369,1601.899114,1.000000
219,1307.098099,1330.477984,1539.385996,1.000000
220,1307.098099,1335.550475,1577.873415,1.000000
221,1307.098099,1348.513369,1573.350098,1.000000
222,1307.098099,1366.897787,1602.841523,1.000000
223,1307.098099,1348.566974,1705.604025,1.000000
224,1307.098099,1344.445976,1622.557855,1.000000
225,1307.098099,1341.862081,1582.436447,1.000000
226,1307.098099,1342.481218,1609.216310,1.000000
227,1307.098099,1335.496870,1540.669394,1.000000
228,1307.098099,1347.045206,1580.436469,1.000000
229,1307.098099,1336.703933,1739.139976,1.000000
230,1307.098099,1313.005637,1572.813429,1.000000
231,1307.098099,1318.882196,1577.683923,1.000000
232,1307.098099,1329.753364,1591.532704,1.000000
233,1307.098099,1327.669836,1586.246289,1.000000
234,1307.098099,1307.406455,1632.530409,1.000000
235,1307.098099,1320.299925,1539.385996,1.000000
236,1307.098099,1312.070524,1631.311016,1.000000
237,1307.098099,1346.348268,1616.627290,1.000000
238,1307.098099,1338.084522,1601.938852,1.000000
239,1307.098099,1343.822905,1602.144180,1.000000
240,1307.098099,1344.375080,1695.347784,1.000000
241,1307.098099,1365.605450,1621.223617,1.000000
242,1307.098099,1348.566974,1731.391434,1.000000
243,1307.098099,1333.720485,1567.990901,1.000000
244,1307.098099,1307.098099,1588.095659,1.000000
245,1307.098099,1307.295572,1601.938852,1.000000
246,1307.098099,1319.704650,1645.878425,1.000000
247,1307.098099,1313.275172,1634.716584,1.000000
248,1307.098099,1307.098099,1601.899114,1.000000
249,1307.098099,1307.098099,1575.793748,1.000000
250,1307.098099,1307.098099,1575.900957,1.000000
251,1307.098099,1348.513369,1692.861055,1.000000
252,1307.098099,1342.291435,1634.012473,1.000000
253,1307.098099,1307.098099,1633.727910,1.000000
254,1307.098099,1373.862898,1598.129010,1.000000
255,1307.098099,1348.526320,1642.157031,1.000000
256,1307.098099,1319.403632,1585.670495,1.000000
257,1307.098099,1308.064162,1539.385996,1.000000
258,1307.098099,1307.098099,1562.180852,1.000000
259,1307.098099,1307.098099,1539.385996,1.000000
260,1307.098099,1307.098099,1598.129010,1.000000
261,1307.098099,1325.171055,1566.358336,1.000000
262,1307.098099,1342.058724,1612.446124,1.000000
263,1307.098099,1351.049501,1664.130012,1.000000
264,1307.098099,1343.895777,1606.230881,1.000000
265,1307.098099,1317.702067,1563.474259,1.000000
266,1307.098099,1309.141294,1587.474787,1.000000
267,1307.098099,1308.201235,1575.900957,1.000000
268,1307.098099,1344.499581,1601.938852,1.000000
269,1307.098099,1348.513369,1542.891950,1.000000
270,1307.098099,1351.494467,1536.803732,1.000000
271,1307.098099,1365.650140,1548.408078,1.000000
272,1307.098099,1316.700384,1539.385996,1.000000
273,1307.098099,1348.513369,1601.899114,1.000000
274,1307.098099,1348.513369,1646.954973,1.000000
275,1307.098099,1346.479673,1688.781981,1.000000
276,1307.098099,1341.862081,1578.665512,1.000000
277,1307.098099,1335.550475,1544.729548,1.000000
278,1307.098099,1307.098099,1586.797950,1.000000
279,1307.098099,1307.098099,1601.899114,1.000000
280,1307.098099,1307.098099,1597.741898,1.000000
281,1307.098099,1341.915685,1539.385996,1.000000
282,1307.098099,1348.513369,1560.462281,1.000000
283,1307.098099,1330.445569,1563.045227,1.000000
284,1307.098099,1358.942313,1632.872415,1.000000
285,1307.098099,1340.571976,1715.705337,1.000000
286,1307.098099,1322.955640,1536.964474,1.000000
287,1307.098099,1307.098099,1643.129750,1.000000
288,1307.098099,1324.830668,1601.899114,1.000000
289,1307.098099,1307.098099,1565.487632,1.000000
290,1307.098099,1307.098099,1601.899114,1.000000
291,1307.098099,1335.611143,1578.335940,1.000000
292,1307.098099,1339.142377,1612.447143,1.000000
293,1307.098099,1348.566974,1666.857761,1.000000
294,1307.098099,1354.469097,1694.560049,1.000000
295,1307.098099,1317.383968,1676.929126,1.000000
296,1307.098099,1324.679565,1562.253024,1.000000
297,1307.098099,1307.098099,1601.899114,1.000000
298,1307.098099,1328.003207,1621.871836,1.000000
299,1307.098099,1308.769892,1541.133703,1.000000
300,1307.098099,1307.098099,1539.385996,1.000000
301,1307.098099,1307.098099,1601.899114,1.000000
302,1307.098099,1342.799707,1585.310610,1.000000
303,1307.098099,1307.098099,1664.118071,1.000000
304,1307.098099,1392.537530,1599.140460,1.000000
305,1307.098099,1344.957904,1559.380595,1.000000
306,1307.098099,1335.496870,1599.397246,1.000000
307,1307.098099,1342.738585,1563.978050,1.000000
308,1307.098099,1335.604079,1540.654232,1.000000
309,1307.098099,1313.965385,1540.654232,1.000000
310,1307.098099,1335.550475,1536.803732,1.000000
311,1307.098099,1314.925133,1666.750056,1.000000
312,1307.098099,1333.666881,1601.899114,1.000000
313,1307.098099,1344.599852,1601.938852,1.000000
314,1307.098099,1398.454656,1688.747750,1.000000
315,1307.098099,1348.513369,1708.499096,1.000000
316,1307.098099,1307.235173,1586.206552,1.000000
317,1307.098099,1347.013949,1621.044058,1.000000
318,1307.098099,1344.445976,1662.975607,1.000000
319,1307.098099,1335.604079,1574.911689,1.000000
320,1307.098099,1351.548072,1603.207088,1.000000
321,1307.098099,1334.217016,1575.900957,1.000000
322,1307.098099,1323.250177,1653.823610,1.000000
323,1307.098099,1327.219299,1589.562973,1.000000
324,1307.098099,1307.098099,1687.660104,1.000000
325,1307.098099,1307.098099,1661.522295,1.000000
326,1307.098099,1307.098099,1544.377544,1.000000
327,1307.098099,1307.098099,1687.682779,1.000000
328,1307.098099,1343.895777,1539.385996,1.000000
329,1307.098099,1348.513369,1539.385996,1.000000
330,1307.098099,1316.996394,1604.141634,1.000000
331,1307.098099,1307.098099,1645.988592,1.000000
332,1307.098099,1307.098099,1655.792280,1.000000
333,1307.098099,1307.098099,1627.206136,1.000000
334,1307.098099,1307.098099,1601.899114,1.000000
335,1307.098099,1307.098099,1556.462625,1.000000
336,1307.098099,1307.098099,1596.950092,1.000000
337,1307.098099,1311.148690,1601.938852,1.000000
338,1307.098099,1307.098099,1585.220118,1.000000
339,1307.098099,1307.098099,1541.975652,1.000000
340,1307.098099,1307.235173,1601.938852,1.000000
341,1307.098099,1307.098099,1548.408078,1.000000
342,1307.098099,1311.148690,1543.925920,1.000000
343,1307.098099,1340.025028,1573.189501,1.000000
344,1307.098099,1348.014799,1706.109329,1.000000
345,1307.098099,1351.518036,1628.287581,1.000000
346,1307.098099,1348.620579,1572.225515,1.000000
347,1307.098099,1344.553185,1801.455969,1.000000
348,1307.098099,1346.533277,1670.094465,1.000000
349,1307.098099,1340.354531,1601.899114,1.000000
350,1307.098099,1337.441132,1620.536761,1.000000
351,1307.098099,1344.553185,1595.628155,1.000000
352,1307.098099,1338.953985,1644.554487,1.000000
353,1307.098099,1307.923997,1609.581859,1.000000
354,1307.098099,1307.098099,1572.579627,1.000000
355,1307.098099,1307.098099,1644.444283,1.000000
356,1307.098099,1307.098099,1601.899114,1.000000
357,1307.098099,1307.098099,1632.134319,1.000000
358,1307.098099,1348.014799,1709.672874,1.000000
359,1307.098099,1319.195647,1579.595404,1.000000
360,1307.098099,1333.774090,1583.390112,1.000000
361,1307.098099,1307.098099,1622.427858,1.000000
362,1307.098099,1307.098099,1629.624196,1.000000
363,1307.098099,1307.098099,1578.702338,1.000000
364,1307.098099,1339.331790,1556.474050,1.000000
365,1307.098099,1307.098099,1570.316111,1.000000
366,1307.098099,1319.467495,1539.834021,1.000000
367,1307.098099,1307.098099,1602.984814,1.000000
368,1307.098099,1307.098099,1601.899114,1.000000
369,1307.098099,1307.098099,1588.214090,1.000000
370,1307.098099,1307.098099,1598.129010,1.000000
371,1307.098099,1307.098099,1601.938852,1.000000
372,1307.098099,1307.098099,1536.683325,1.000000
373,1307.098099,1307.098099,1629.200527,1.000000
374,1307.098099,1307.098099,1683.328698,1.000000
375,1307.098099,1307.098099,1539.385996,1.000000
376,1307.098099,1307.098099,1603.207088,1.000000
377,1307.098099,1322.550421,1586.139795,1.000000
378,1307.098099,1307.098099,1565.074585,1.000000
379,1307.098099,1307.235173,1582.436447,1.000000
380,1307.098099,1342.005120,1702.616087,1.000000
381,1307.098099,1340.795587,1658.074704,1.000000
382,1307.098099,1307.098099,1643.403898,1.000000
383,1307.098099,1337.813225,1536.744247,1.000000
384,1307.098099,1335.496870,1603.167350,1.000000
385,1307.098099,1349.892453,1669.336400,1.000000
386,1307.098099,1351.548072,1630.915994,1.000000
387,1307.098099,1307.098099,1589.569951,1.000000
388,1307.098099,1348.513369,1601.899114,1.000000
389,1307.098099,1311.899242,1587.514525,1.000000
390,1307.098099,1311.146024,1688.774381,1.000000
391,1307.098099,1307.098099,1575.793748,1.000000
392,1307.098099,1307.098099,1601.899114,1.000000
393,1307.098099,1308.064162,1608.716838,1.000000
394,1307.098099,1341.509256,1539.385996,1.000000
395,1307.098099,1307.098099,1561.985220,1.000000
396,1307.098099,1308.964654,1603.663610,1.000000
397,1307.098099,1324.357310,1544.387343,1.000000
398,1307.098099,1335.496870,1590.699454,1.000000
399,1307.098099,1341.038035,1687.734655,1.000000
400,1307.098099,1341.599071,1660.786731,1.000000
401,1307.098099,1328.051058,1598.129010,1.000000
402,1307.098099,1323.728012,1536.683325,1.000000
403,1307.098099,1307.098099,1539.385996,1.000000
404,1307.098099,1307.098099,1558.181518,1.000000
405,1307.098099,1307.098099,1572.589700,1.000000
406,1307.098099,1307.098099,1539.385996,1.000000
407,1307.098099,1326.818066,1573.874081,1.000000
408,1307.098099,1307.098099,1603.207088,1.000000
409,1307.098099,1341.999154,1601.938852,1.000000
410,1307.098099,1314.579940,1553.409812,1.000000
411,1307.098099,1307.098099,1589.157184,1.000000
412,1307.098099,1308.064162,1601.938852,1.000000
413,1307.098099,1307.098099,1576.927660,1.000000
414,1307.098099,1307.098099,1601.938852,1.000000
415,1307.098099,1307.098099,1659.417118,1.000000
416,1307.098099,1307.098099,1631.707824,1.000000
417,1307.098099,1307.098099,1781.296704,1.000000
418,1307.098099,1307.098099,1604.947204,1.000000
419,1307.098099,1307.098099,1612.695785,1.000000
420,1307.098099,1338.002287,1721.235323,1.000000
421,1307.098099,1307.098099,1573.874081,1.000000
422,1307.098099,1325.189376,1536.683325,1.000000
423,1307.098099,1331.760780,1732.086781,1.000000
424,1307.098099,1331.890496,1675.856281,1.000000
425,1307.098099,1335.496870,1729.045190,1.000000
426,1307.098099,1321.778259,1602.308550,1.000000
427,1307.098099,1343.895777,1577.537114,1.000000
428,1307.098099,1336.165115,1601.938852,1.000000
429,1307.098099,1307.098099,1637.200401,1.000000
430,1307.098099,1307.098099,1579.604176,1.000000
431,1307.098099,1315.343247,1616.987012,1.000000
432,1307.098099,1315.343247,1648.776767,1.000000
433,1307.098099,1307.372247,1635.503057,1.000000
434,1307.098099,1335.550475,1619.862852,1.000000
435,1307.098099,1332.673460,1587.474787,1.000000
436,1307.098099,1347.045206,1754.089500,1.000000
437,1307.098099,1342.058724,1646.319299,1.000000
438,1307.098099,1332.319126,1699.836014,1.000000
439,1307.098099,1393.759835,1638.991035,1.000000
440,1307.098099,1348.566974,1726.446841,1.000000
441,1307.098099,1307.098099,1705.386257,1.000000
442,1307.098099,1307.098099,1625.762550,1.000000
443,1307.098099,1380.663072,1591.080747,1.000000
444,1307.098099,1393.026468,1593.669661,1.000000
445,1307.098099,1361.136751,1718.301967,1.000000
446,1307.098099,1307.098099,1586.861452,1.000000
447,1307.098099,1319.864478,1611.658982,1.000000
448,1307.098099,1312.801497,1536.957473,1.000000
449,1307.098099,1351.494467,1608.158159,1.000000
450,1307.098099,1336.096206,1601.899114,1.000000
451,1307.098099,1330.281106,1649.118945,1.000000
452,1307.098099,1307.098099,1601.344639,1.000000
453,1307.098099,1375.762911,1539.385996,1.000000
454,1307.098099,1328.706420,1634.932858,1.000000
455,1307.098099,1320.328518,1718.591234,1.000000
456,1307.098099,1335.611143,1543.749042,1.000000
457,1307.098099,1333.666881,1717.507825,1.000000
458,1307.098099,1311.146024,1598.129010,1.000000
459,1307.098099,1307.098099,1536.683325,1.000000
460,1307.098099,1351.494467,1644.886758,1.000000
461,1307.098099,1341.104718,1700.177098,1.000000
462,1307.098099,1354.475565,1610.504542,1.000000
463,1307.098099,1344.375080,1601.899114,1.000000
464,1307.098099,1331.836891,1567.293209,1.000000
465,1307.098099,1319.521100,1627.998205,1.000000
466,1307.098099,1307.098099,1552.826000,1.000000
467,1307.098099,1319.765992,1596.168769,1.000000
468,1307.098099,1336.806936,1593.188248,1.000000
469,1307.098099,1333.666881,1682.087928,1.000000
470,1307.098099,1330.683241,1615.989319,1.000000
471,1307.098099,1307.098099,1756.476955,1.000000
472,1307.098099,1307.098099,1599.397246,1.000000
473,1307.098099,1335.550475,1636.306724,1.000000
474,1307.098099,1307.098099,1556.262210,1.000000
475,1307.098099,1307.098099,1573.856917,1.000000
476,1307.098099,1307.098099,1604.968552,1.000000
477,1307.098099,1348.566974,1590.544441,1.000000
478,1307.098099,1356.801645,1741.949816,1.000000
479,1307.098099,1317.919518,1614.318084,1.000000
480,1307.098099,1307.098099,1536.683325,1.000000
481,1307.098099,1307.098099,1539.385996,1.000000
482,1307.098099,1307.098099,1566.944875,1.000000
483,1307.098099,1307.098099,1599.123083,1.000000
484,1307.098099,1335.550475,1584.889506,1.000000
485,1307.098099,1321.351089,1633.026287,1.000000
486,1307.098099,1318.509157,1674.803607,1.000000
487,1307.098099,1314.494043,1675.856281,1.000000
488,1307.098099,1334.557318,1675.856281,1.000000
489,1307.098099,1307.235173,1610.042682,1.000000
490,1307.098099,1311.011616,1557.393202,1.000000
491,1307.098099,1307.098099,1572.589700,1.000000
492,1307.098099,1307.098099,1643.677322,1.000000
493,1307.098099,1308.632818,1662.274957,1.000000
494,1307.098099,1348.513369,1690.903577,1.000000
495,1307.098099,1307.098099,1658.443832,1.000000
496,1307.098099,1335.496870,1601.938852,1.000000
497,1307.098099,1348.566974,1688.134198,1.000000
498,1307.098099,1348.513369,1603.167350,1.000000
499,1307.098099,1307.098099,1566.520561,1.000000
500,1307.098099,1307.098099,1615.940569,1.000000
501,1307.098099,1307.448911,1601.938852,1.000000
502,1307.098099,1307.098099,1649.756181,1.000000
503,1307.098099,1307.098099,1603.207088,1.000000
504,1307.098099,1307.098099,1539.385996,1.000000
505,1307.098099,1315.949832,1589.029194,1.000000
506,1307.098099,1307.098099,1563.259853,1.000000
507,1307.098099,1319.604569,1601.899114,1.000000
508,1307.098099,1307.098099,1556.474050,1.000000
509,1307.098099,1307.098099,1695.547917,1.000000
510,1307.098099,1307.098099,1601.938852,1.000000
511,1307.098099,1307.098099,1573.874081,1.000000
512,1307.098099,1354.475565,1598.129010,1.000000
513,1307.098099,1307.098099,1591.267752,1.000000
514,1307.098099,1343.949382,1539.385996,1.000000
515,1307.098099,1319.467495,1569.080276,1.000000
516,1307.098099,1340.129581,1601.899114,1.000000
517,1307.098099,1321.911210,1599.984336,1.000000
518,1307.098099,1325.333237,1660.407737,1.000000
519,1307.098099,1307.098099,1586.206552,1.000000
520,1307.098099,1307.098099,1539.385996,1.000000
521,1307.098099,1307.098099,1670.931671,1.000000
522,1307.098099,1307.098099,1536.803732,1.000000
523,1307.098099,1335.496870,1536.803732,1.000000
524,1307.098099,1335.496870,1601.899114,1.000000
525,1307.098099,1307.098099,1568.779859,1.000000
526,1307.098099,1307.098099,1605.444714,1.000000
527,1307.098099,1307.098099,1678.739545,1.000000
528,1307.098099,1307.098099,1654.667625,1.000000
529,1307.098099,1348.513369,1650.377186,1.000000
530,1307.098099,1328.214931,1596.891221,1.000000
531,1307.098099,1307.098099,1615.300892,1.000000
532,1307.098099,1333.666881,1631.167658,1.000000
533,1307.098099,1348.513369,1616.227935,1.000000
534,1307.098099,1307.098099,1601.899114,1.000000
535,1307.098099,1307.098099,1601.938852,1.000000
536,1307.098099,1307.098099,1542.505527,1.000000
537,1307.098099,1348.513369,1623.332675,1.000000
538,1307.098099,1339.896278,1680.839648,1.000000
539,1307.098099,1343.949382,1604.107662,1.000000
540,1307.098099,1307.098099,1616.781037,1.000000
541,1307.098099,1348.620579,1536.803732,1.000000
542,1307.098099,1310.797540,1694.560049,1.000000
543,1307.098099,1374.788367,1703.693888,1.000000
544,1307.098099,1307.098099,1603.207088,1.000000
545,1307.098099,1307.295572,1591.620231,1.000000
546,1307.098099,1307.098099,1539.986392,1.000000
547,1307.098099,1344.063948,1627.293113,1.000000
548,1307.098099,1325.224660,1601.899114,1.000000
549,1307.098099,1348.513369,1758.973135,1.000000
550,1307.098099,1333.666881,1671.894790,1.000000
551,1307.098099,1367.558314,1617.568157,1.000000
552,1307.098099,1308.055711,1677.198272,1.000000
553,1307.098099,1321.114729,1643.742037,1.000000
554,1307.098099,1307.098099,1601.938852,1.000000
555,1307.098099,1348.513369,1654.702723,1.000000
556,1307.098099,1354.475565,1647.163046,1.000000
