generation,best_total_travel,median_total_travel,worst_total_travel,feasible_ratio
156,882.346933,901.930636,1086.043484,1.000000
157,882.346933,891.447526,1101.274322,1.000000
158,882.346933,901.930636,1069.668788,1.000000
159,882.346933,901.930636,1105.482197,1.000000
160,882.346933,909.370809,1069.668788,1.000000
161,882.346933,908.807841,1069.668788,1.000000
162,882.346933,891.057148,1069.668788,1.000000
163,882.346933,882.346933,1069.668788,1.000000
164,882.346933,908.478681,1069.668788,1.000000
165,882.346933,901.920591,1139.210423,1.000000
166,882.346933,908.140493,1077.840598,1.000000
167,882.346933,889.721080,1100.711302,1.000000
168,882.346933,900.435040,1088.293114,1.000000
169,882.346933,905.586851,1069.668788,1.000000
170,882.346933,900.554575,1069.668788,1.000000
171,882.346933,907.638389,1072.519398,1.000000
172,882.346933,903.877619,1069.668788,1.000000
173,882.346933,905.119201,1121.675791,1.000000
174,882.346933,907.969257,1102.080341,1.000000
175,882.346933,908.275843,1117.330989,1.000000
176,882.346933,908.012933,1070.692749,1.000000
177,882.346933,901.930636,1117.836394,1.000000
178,882.346933,900.679331,1083.922100,1.000000
179,882.346933,882.346933,1091.374591,1.000000
180,882.346933,882.346933,1080.821752,1.000000
181,882.346933,882.346933,1069.668788,1.000000
182,882.346933,928.333678,1069.668788,1.000000
183,882.346933,910.667643,1115.613874,1.000000
184,882.346933,894.659899,1130.407461,1.000000
185,882.346933,896.866356,1070.273980,1.000000
186,882.346933,889.824835,1069.668788,1.000000
187,882.346933,906.098762,1085.095373,1.000000
188,882.346933,901.605471,1069.668788,1.000000
189,882.346933,899.526167,1069.674699,1.000000
190,882.346933,894.475293,1120.442396,1.000000
191,882.346933,896.510831,1077.965141,1.000000
192,882.346933,882.346933,1126.610316,1.000000
193,882.346933,884.136963,1097.202321,1.000000
194,882.346933,917.976285,1091.055223,1.000000
195,882.346933,917.377672,1124.840830,1.000000
196,882.346933,910.703293,1077.678188,1.000000
197,882.346933,898.106399,1131.491151,1.000000
198,882.346933,904.642135,1129.141094,1.000000
199,882.346933,904.495745,1089.329616,1.000000
200,882.346933,906.448078,1112.387867,1.000000
201,882.346933,898.663607,1064.016181,1.000000
202,882.346933,896.937262,1066.966717,1.000000
203,882.346933,935.157944,1089.343934,1.000000
204,882.346933,910.423808,1069.668788,1.000000
205,882.346933,899.203826,1066.933755,1.000000
206,882.346933,885.564323,1137.277595,1.000000
207,882.346933,888.632012,1084.361980,1.000000
208,882.346933,902.134510,1069.668788,1.000000
209,882.346933,886.339155,1136.547386,1.000000
210,882.346933,884.356924,1114.445304,1.000000
211,882.346933,917.393634,1069.668788,1.000000
212,882.346933,916.795021,1110.349403,1.000000
213,882.346933,898.403355,1095.178735,1.000000
214,882.346933,896.888225,1097.244257,1.000000
215,882.346933,901.089582,1135.093478,1.000000
216,882.346933,905.022170,1126.883752,1.000000
217,882.346933,908.275843,1139.384438,1.000000
218,882.346933,916.795021,1069.668788,1.000000
219,882.346933,912.464004,1121.845558,1.000000
220,882.346933,882.477381,1120.349235,1.000000
221,882.346933,916.725256,1142.205122,1.000000
222,882.346933,908.307766,1157.918408,1.000000
223,882.346933,915.564705,1115.998389,1.000000
224,882.346933,900.435789,1123.372275,1.000000
225,882.346933,903.970531,1097.244257,1.000000
226,882.346933,883.181992,1071.541914,1.000000
227,882.346933,900.742468,1110.515935,1.000000
228,882.346933,900.303036,1074.137910,1.000000
229,882.346933,900.460385,1069.668788,1.000000
230,882.346933,906.901195,1069.668788,1.000000
231,882.346933,899.735879,1131.458856,1.000000
232,882.346933,882.346933,1067.195228,1.000000
233,882.346933,882.346933,1069.683997,1.000000
234,882.346933,911.954726,1069.668788,1.000000
235,882.346933,882.346933,1069.668788,1.000000
236,882.346933,909.425103,1069.668788,1.000000
237,882.346933,904.789057,1070.489358,1.000000
238,882.346933,916.779060,1069.668788,1.000000
239,882.346933,901.548153,1069.668788,1.000000
240,882.346933,910.958900,1074.105234,1.000000
241,882.346933,903.771263,1118.767390,1.000000
242,882.346933,907.061488,1221.615447,1.000000
243,882.346933,910.449814,1066.662747,1.000000
244,882.346933,882.620603,1069.553549,1.000000
245,882.346933,895.444965,1069.668788,1.000000
246,882.346933,882.412157,1083.922100,1.000000
247,882.346933,894.529954,1069.668788,1.000000
248,882.346933,907.112665,1112.214755,1.000000
249,882.346933,901.930636,1112.827477,1.000000
250,882.346933,905.815210,1110.891341,1.000000
251,882.346933,899.178707,1097.202321,1.000000
252,882.346933,905.816182,1137.417851,1.000000
253,882.346933,899.710759,1070.273980,1.000000
254,882.346933,883.453295,1073.664599,1.000000
255,882.346933,882.346933,1069.668788,1.000000
256,882.346933,915.214937,1123.269596,1.000000
257,882.346933,898.709496,1169.326560,1.000000
258,882.346933,898.725457,1069.668788,1.000000
259,882.346933,900.744555,1118.466653,1.000000
260,882.346933,917.377672,1142.033764,1.000000
261,882.346933,909.420072,1131.767708,1.000000
262,882.346933,896.885854,1178.761129,1.000000
263,882.346933,897.539525,1081.313300,1.000000
264,882.346933,901.076374,1069.668788,1.000000
265,882.346933,902.448218,1078.213020,1.000000
266,882.346933,898.350566,1128.065065,1.000000
267,882.346933,903.888884,1069.668788,1.000000
268,882.346933,904.300437,1087.279861,1.000000
269,882.346933,906.404358,1077.710823,1.000000
270,882.346933,927.796547,1145.709545,1.000000
271,882.346933,913.622417,1154.543214,1.000000
272,882.346933,908.291804,1121.675010,1.000000
273,882.346933,907.915899,1096.758247,1.000000
274,882.346933,906.988379,1126.610316,1.000000
275,882.346933,911.277457,1136.152580,1.000000
276,882.346933,897.794135,1148.789762,1.000000
277,882.346933,898.479757,1116.868639,1.000000
278,882.346933,909.354848,1069.668788,1.000000
279,882.346933,901.968502,1157.888517,1.000000
280,882.346933,898.558314,1070.823197,1.000000
281,882.346933,905.041893,1035.415586,1.000000
282,882.346933,908.353121,1069.668788,1.000000
283,882.346933,896.299320,1087.823393,1.000000
284,882.346933,901.930636,1090.134548,1.000000
285,882.346933,890.957050,1034.025932,1.000000
286,882.346933,882.346933,1110.484961,1.000000
287,882.346933,898.090954,1143.658703,1.000000
288,882.346933,901.930636,1074.114968,1.000000
289,882.346933,903.337272,1090.428275,1.000000
290,882.346933,901.920591,1069.668788,1.000000
291,882.346933,887.273529,1104.907736,1.000000
292,882.346933,901.946597,1126.782109,1.000000
293,882.346933,900.689376,1063.607475,1.000000
294,882.346933,882.346933,1069.668788,1.000000
295,882.346933,897.694148,1069.668788,1.000000
296,882.346933,899.409437,1204.707826,1.000000
297,882.346933,895.393483,1089.009909,1.000000
298,882.346933,882.346933,1069.668788,1.000000
299,882.346933,882.346933,1069.668788,1.000000
300,882.346933,917.377672,1087.923212,1.000000
301,882.346933,908.235330,1130.603937,1.000000
302,882.346933,889.991071,1114.973090,1.000000
303,882.346933,894.633520,1127.413242,1.000000
304,882.346933,891.509461,1144.781960,1.000000
305,882.346933,882.346933,1121.125992,1.000000
306,882.346933,882.346933,1097.202321,1.000000
307,882.346933,915.564705,1121.323476,1.000000
308,882.346933,901.086419,1148.974431,1.000000
309,882.346933,882.346933,1069.668788,1.000000
310,882.346933,901.190825,1069.668788,1.000000
311,882.346933,902.840561,1105.705537,1.000000
312,882.346933,911.277457,1126.211516,1.000000
313,882.346933,905.815210,1126.211516,1.000000
314,882.346933,907.045527,1081.313300,1.000000
315,882.346933,907.045527,1069.668788,1.000000
316,882.346933,904.330773,1069.668788,1.000000
317,882.346933,906.884756,1125.359627,1.000000
318,882.346933,902.703399,1069.668788,1.000000
319,882.346933,890.097054,1069.553549,1.000000
320,882.346933,898.532076,1158.374562,1.000000
321,882.346933,893.300912,1147.915463,1.000000
322,882.346933,891.333228,1074.725420,1.000000
323,882.346933,893.225278,1126.289548,1.000000
324,882.346933,908.637822,1069.668788,1.000000
325,882.346933,913.681556,1234.906049,1.000000
326,882.346933,893.715103,1100.234185,1.000000
327,882.346933,890.891165,1066.997557,1.000000
328,882.346933,882.346933,1071.747362,1.000000
329,882.346933,882.346933,1069.668788,1.000000
330,882.346933,888.723206,1069.668788,1.000000
331,882.346933,915.176647,1069.668788,1.000000
332,882.346933,915.809256,1069.668788,1.000000
333,882.346933,903.872923,1071.747362,1.000000
334,882.346933,910.433852,1143.448303,1.000000
335,882.346933,901.054469,1069.668788,1.000000
336,882.346933,901.946597,1115.728081,1.000000
337,882.346933,896.778919,1117.738825,1.000000
338,882.346933,893.395422,1074.114321,1.000000
339,882.346933,900.335217,1069.668788,1.000000
340,882.346933,897.344582,1098.637764,1.000000
341,882.346933,908.291804,1098.577678,1.000000
342,882.346933,915.777334,1170.645118,1.000000
343,882.346933,908.275843,1070.752104,1.000000
344,882.346933,905.847161,1164.866381,1.000000
345,882.346933,903.979872,1094.495898,1.000000
346,882.346933,910.967458,1117.738825,1.000000
347,882.346933,898.195714,1105.314886,1.000000
348,882.346933,908.645641,1122.894081,1.000000
349,882.346933,901.633680,1139.183042,1.000000
350,882.346933,906.070046,1069.668788,1.000000
351,882.346933,908.832822,1082.292165,1.000000
352,882.346933,910.962195,1126.211516,1.000000
353,882.346933,906.345216,1147.145916,1.000000
354,882.346933,907.077477,1127.039241,1.000000
355,882.346933,903.452533,1069.668788,1.000000
356,882.346933,899.448117,1089.985925,1.000000
357,882.346933,900.095292,1088.006426,1.000000
358,882.346933,909.344803,1141.200590,1.000000
359,882.346933,908.275843,1069.668788,1.000000
360,882.346933,903.680069,1066.518752,1.000000
361,882.346933,897.008526,1087.284494,1.000000
362,882.346933,901.211384,1190.322153,1.000000
363,882.346933,896.306310,1131.665426,1.000000
364,882.346933,888.262308,1088.980121,1.000000
365,882.346933,909.514291,1069.668788,1.000000
366,882.346933,908.392122,1074.259958,1.000000
367,882.346933,915.214937,1069.799236,1.000000
368,882.346933,929.270797,1123.712521,1.000000
369,882.346933,907.987181,1080.406273,1.000000
370,882.346933,882.346933,1069.668788,1.000000
371,882.346933,882.346933,1069.668788,1.000000
372,882.346933,898.312281,1069.668788,1.000000
373,882.346933,882.346933,1113.214543,1.000000
374,882.346933,929.602740,1100.655969,1.000000
375,882.346933,905.103239,1138.781444,1.000000
376,882.346933,913.908479,1069.668788,1.000000
377,882.346933,912.058294,1126.211516,1.000000
378,882.346933,908.113588,1100.706298,1.000000
379,882.346933,908.275843,1100.043695,1.000000
380,882.346933,913.185728,1126.211516,1.000000
381,882.346933,925.144902,1127.313925,1.000000
382,882.346933,909.354848,1129.929241,1.000000
383,882.346933,891.288705,1070.258543,1.000000
384,882.346933,903.171519,1069.668788,1.000000
385,882.346933,899.219787,1066.662747,1.000000
386,882.346933,922.311024,1088.580926,1.000000
387,882.346933,901.391330,1116.657145,1.000000
388,882.346933,898.049670,1069.668788,1.000000
389,882.346933,908.275843,1240.979788,1.000000
390,882.346933,908.115072,1070.692749,1.000000
391,882.346933,907.858605,1137.439430,1.000000
392,882.346933,906.331990,1138.917744,1.000000
393,882.346933,902.106386,1133.084129,1.000000
394,882.346933,899.112339,1069.668788,1.000000
395,882.346933,911.261495,1069.668788,1.000000
396,882.346933,903.782975,1105.130057,1.000000
397,882.346933,901.844937,1153.802345,1.000000
398,882.346933,909.354848,1085.095373,1.000000
399,882.346933,909.354848,1069.668788,1.000000
400,882.346933,882.346933,1122.659781,1.000000
401,882.346933,882.412157,1153.015202,1.000000
402,882.346933,900.523202,1069.668788,1.000000
403,882.346933,909.882659,1131.528733,1.000000
404,882.346933,910.499076,1157.962610,1.000000
405,882.346933,916.197724,1150.401203,1.000000
406,882.346933,904.556941,1091.584545,1.000000
407,882.346933,897.012497,1069.668788,1.000000
408,882.346933,908.291804,1110.215037,1.000000
409,882.346933,882.346933,1107.721721,1.000000
410,882.346933,899.035937,1069.668788,1.000000
411,882.346933,894.591479,1097.202321,1.000000
412,882.346933,905.707530,1107.814720,1.000000
413,882.346933,902.298878,1110.515935,1.000000
414,882.346933,907.825260,1090.846257,1.000000
415,882.346933,905.847161,1069.799236,1.000000
416,882.346933,901.920591,1069.668788,1.000000
417,882.346933,886.725787,1135.093478,1.000000
418,882.346933,908.131512,1069.668788,1.000000
419,882.346933,909.792291,1117.738825,1.000000
420,882.346933,905.657761,1087.761774,1.000000
421,882.346933,906.310828,1131.146822,1.000000
422,882.346933,897.979469,1069.553549,1.000000
423,882.346933,901.930636,1143.155174,1.000000
424,882.346933,903.684923,1121.675010,1.000000
425,882.346933,891.079497,1064.780748,1.000000
426,882.346933,882.346933,1089.982354,1.000000
427,882.346933,883.116767,1071.747362,1.000000
428,882.346933,891.285170,1102.925337,1.000000
429,882.346933,935.508928,1090.868702,1.000000
430,882.346933,905.929774,1134.306339,1.000000
431,882.346933,908.713287,1114.687241,1.000000
432,882.346933,914.205069,1069.668788,1.000000
433,882.346933,900.280252,1096.100707,1.000000
434,882.346933,889.499670,1076.443347,1.000000
435,882.346933,898.479757,1069.668788,1.000000
436,882.346933,921.883164,1070.455097,1.000000
437,882.346933,909.557686,1060.601434,1.000000
438,882.346933,903.343639,1122.479799,1.000000
439,882.346933,896.353317,1069.668788,1.000000
440,882.346933,888.998607,1121.675010,1.000000
441,882.346933,908.275843,1069.668788,1.000000
442,882.346933,909.370809,1089.983413,1.000000
443,882.346933,906.530470,1069.668788,1.000000
444,882.346933,882.346933,1069.668788,1.000000
445,882.346933,882.346933,1069.668788,1.000000
446,882.346933,882.346933,1069.668788,1.000000
447,882.346933,898.754871,1069.668788,1.000000
448,882.346933,882.346933,1118.686726,1.000000
449,882.346933,907.045527,1103.826620,1.000000
450,882.346933,893.777714,1056.334624,1.000000
451,882.346933,916.779060,1151.787286,1.000000
452,882.346933,922.640782,1228.222063,1.000000
453,882.346933,901.818931,1127.157654,1.000000
454,882.346933,908.307766,1127.997767,1.000000
455,882.346933,883.181992,1110.365988,1.000000
456,882.346933,908.325743,1079.592177,1.000000
457,882.346933,906.350392,1069.799236,1.000000
458,882.346933,895.674677,1150.967794,1.000000
459,882.346933,899.986086,1152.068372,1.000000
460,882.346933,901.946597,1069.668788,1.000000
461,882.346933,901.930636,1069.668788,1.000000
462,882.346933,890.081153,1069.668788,1.000000
463,882.346933,906.303304,1110.215037,1.000000
464,882.346933,910.433852,1150.945404,1.000000
465,882.346933,906.082801,1074.925187,1.000000
466,882.346933,897.049343,1069.668788,1.000000
467,882.346933,909.370809,1069.668788,1.000000
468,882.346933,904.505790,1066.997557,1.000000
469,882.346933,905.815210,1069.668788,1.000000
470,882.346933,906.901195,1164.041452,1.000000
471,882.346933,898.725457,1069.668788,1.000000
472,882.346933,888.723040,1070.692749,1.000000
473,882.346933,901.930636,1069.668788,1.000000
474,882.346933,905.815210,1137.417851,1.000000
475,882.346933,897.962024,1069.668788,1.000000
476,882.346933,883.886602,1132.833845,1.000000
477,882.346933,889.896692,1069.668788,1.000000
478,882.346933,910.963328,1071.747362,1.000000
479,882.346933,933.968846,1105.482197,1.000000
480,882.346933,892.995554,1101.584517,1.000000
481,882.346933,903.877941,1069.668788,1.000000
482,882.346933,916.810982,1069.668788,1.000000
483,882.346933,907.329079,1135.411165,1.000000
484,882.346933,903.388341,1135.093478,1.000000
485,882.346933,901.828976,1091.464742,1.000000
486,882.346933,917.393634,1104.132262,1.000000
487,882.346933,917.610631,1119.732164,1.000000
488,882.346933,906.615335,1104.375783,1.000000
489,882.346933,909.370809,1115.126718,1.000000
490,882.346933,899.981654,1117.682254,1.000000
491,882.346933,901.920591,1069.668788,1.000000
492,882.346933,903.888884,1066.662747,1.000000
493,882.346933,898.517090,1091.326092,1.000000
494,882.346933,900.295502,1102.545403,1.000000
495,882.346933,882.412157,1078.417844,1.000000
496,882.346933,882.346933,1089.015663,1.000000
497,882.346933,908.492751,1082.593676,1.000000
498,882.346933,927.727902,1128.080585,1.000000
499,882.346933,909.370809,1089.520622,1.000000
500,882.346933,901.560887,1164.064174,1.000000
501,882.346933,906.982973,1069.668788,1.000000
502,882.346933,910.433852,1145.578545,1.000000
503,882.346933,901.240270,1075.943919,1.000000
504,882.346933,908.275843,1292.018583,1.000000
505,882.346933,886.542991,1137.633128,1.000000
506,882.346933,901.946597,1139.866211,1.000000
507,882.346933,911.313096,1145.186750,1.000000
508,882.346933,917.976285,1080.179488,1.000000
509,882.346933,911.510628,1069.668788,1.000000
510,882.346933,919.152066,1069.668788,1.000000
511,882.346933,931.766557,1081.215187,1.000000
512,882.346933,912.371710,1168.833801,1.000000
513,882.346933,882.728815,1066.997557,1.000000
514,882.346933,882.346933,1107.220492,1.000000
515,882.346933,890.958854,1116.177756,1.000000
516,882.346933,882.412157,1092.124401,1.000000
517,882.346933,910.433852,1069.668788,1.000000
518,882.346933,908.131034,1108.177848,1.000000
519,882.346933,903.502102,1078.282835,1.000000
520,882.346933,895.884353,1080.111958,1.000000
521,882.346933,882.477381,1069.668788,1.000000
522,882.346933,882.346933,1069.668788,1.000000
523,882.346933,882.346933,1080.840717,1.000000
524,882.346933,882.346933,1069.668788,1.000000
525,882.346933,882.346933,1114.398878,1.000000
526,882.346933,909.370809,1126.211516,1.000000
527,882.346933,882.346933,1082.295868,1.000000
528,882.346933,901.930636,1174.689667,1.000000
529,882.346933,908.291804,1096.000915,1.000000
530,882.346933,902.210399,1105.889287,1.000000
531,882.346933,909.040665,1079.048875,1.000000
532,882.346933,889.741513,1069.668788,1.000000
533,882.346933,901.044424,1069.668788,1.000000
534,882.346933,905.123852,1103.002688,1.000000
535,882.346933,907.329079,1138.890368,1.000000
536,882.346933,882.346933,1169.411995,1.000000
537,882.346933,894.612193,1164.810275,1.000000
538,882.346933,893.295110,1120.399684,1.000000
539,882.346933,882.346933,1119.834074,1.000000
540,882.346933,899.240013,1069.668788,1.000000
541,882.346933,894.869255,1059.337491,1.000000
542,882.346933,905.119201,1117.738825,1.000000
543,882.346933,916.197724,1132.121098,1.000000
544,882.346933,913.187282,1069.668788,1.000000
545,882.346933,918.552929,1130.966273,1.000000
546,882.346933,916.282876,1096.566542,1.000000
547,882.346933,891.111518,1106.039198,1.000000
548,882.346933,899.480039,1150.195761,1.000000
549,882.346933,908.275843,1169.990356,1.000000
550,882.346933,908.275843,1069.668788,1.000000
551,882.346933,909.334324,1069.668788,1.000000
552,882.346933,882.346933,1069.668788,1.000000
553,882.346933,910.433852,1070.555251,1.000000
554,882.346933,902.464180,1118.686726,1.000000
555,882.346933,908.559866,1070.692749,1.000000
556,882.346933,892.130485,1066.662747,1.000000
557,882.346933,901.511467,1126.211516,1.000000
558,882.346933,901.201339,1148.553107,1.000000
559,882.346933,900.393174,1069.668788,1.000000
560,882.346933,900.393174,1104.984638,1.000000
561,882.346933,882.346933,1127.677779,1.000000
562,882.346933,890.541181,1223.484262,1.000000
563,882.346933,882.346933,1117.329005,1.000000
564,882.346933,890.343381,1086.095370,1.000000
565,882.346933,903.454892,1069.668788,1.000000
566,882.346933,912.058294,1142.001579,1.000000
567,882.346933,910.433852,1126.910603,1.000000
568,882.346933,918.488266,1096.047894,1.000000
569,882.346933,901.221429,1120.791157,1.000000
570,882.346933,882.346933,1091.542367,1.000000
571,882.346933,882.346933,1081.107144,1.000000
572,882.346933,907.869297,1097.202321,1.000000
573,882.346933,925.630826,1099.671304,1.000000
574,882.346933,906.182244,1163.864886,1.000000
575,882.346933,898.017363,1066.662747,1.000000
576,882.346933,890.875114,1091.207832,1.000000
577,882.346933,901.920591,1121.044648,1.000000
578,882.346933,897.863136,1072.607732,1.000000
579,882.346933,884.510186,1115.340838,1.000000
580,882.346933,916.795021,1069.668788,1.000000
581,882.346933,915.070606,1151.657905,1.000000
582,882.346933,916.810982,1132.599466,1.000000
583,882.346933,908.369083,1090.872787,1.000000
584,882.346933,908.295301,1101.304216,1.000000
585,882.346933,899.293665,1069.668788,1.000000
586,882.346933,907.616793,1071.742225,1.000000
587,882.346933,899.117744,1069.668788,1.000000
588,882.346933,882.346933,1069.668788,1.000000
589,882.346933,882.346933,1069.668788,1.000000
590,882.346933,907.539154,1101.080379,1.000000
591,882.346933,917.989298,1126.211516,1.000000
592,882.346933,907.212712,1151.083445,1.000000
593,882.346933,903.476797,1098.749344,1.000000
594,882.346933,903.888884,1142.611737,1.000000
595,882.346933,905.719346,1159.382332,1.000000
596,882.346933,901.920591,1157.849269,1.000000
597,882.346933,899.221271,1087.378939,1.000000
598,882.346933,897.351813,1131.146822,1.000000
599,882.346933,882.346933,1069.668788,1.000000
600,882.346933,882.346933,1069.668788,1.000000
601,882.346933,882.346933,1087.564879,1.000000
602,882.346933,882.346933,1069.668788,1.000000
