generation,best_total_travel,median_total_travel,worst_total_travel,feasible_ratio
131,1288.659592,1294.452779,1400.706871,1.000000
132,1288.659592,1294.143777,1376.769224,1.000000
133,1288.659592,1294.594267,1394.292210,1.000000
134,1288.659592,1295.249601,1378.007299,1.000000
135,1288.659592,1295.296303,1444.857044,1.000000
136,1288.659592,1299.156086,1410.937233,1.000000
137,1288.659592,1298.089205,1441.481282,1.000000
138,1288.659592,1295.202900,1555.566993,1.000000
139,1288.659592,1295.091889,1407.783574,1.000000
140,1288.659592,1294.761782,1466.912246,1.000000
141,1288.659592,1294.903270,1417.931074,1.000000
142,1288.659592,1294.452779,1437.651282,1.000000
143,1288.659592,1294.452779,1381.540185,1.000000
144,1288.659592,1299.551244,1401.174508,1.000000
145,1288.659592,1295.044757,1413.577526,1.000000
146,1288.659592,1295.296303,1405.901707,1.000000
147,1288.659592,1294.903270,1378.007299,1.000000
148,1288.659592,1295.296303,1416.754199,1.000000
149,1288.659592,1294.452779,1407.711194,1.000000
150,1288.659592,1290.553588,1471.521559,1.000000
151,1288.659592,1294.330294,1451.948440,1.000000
152,1288.659592,1294.452779,1417.580779,1.000000
153,1288.659592,1294.143777,1469.336231,1.000000
154,1288.659592,1292.992655,1435.579236,1.000000
155,1288.659592,1294.330294,1375.765997,1.000000
156,1288.659592,1296.709275,1381.800380,1.000000
157,1288.659592,1295.249601,1400.714373,1.000000
158,1288.659592,1295.046648,1396.212011,1.000000
159,1288.659592,1295.151881,1431.314911,1.000000
160,1288.659592,1295.296303,1401.081956,1.000000
161,1288.659592,1295.315668,1400.374535,1.000000
162,1288.659592,1295.296303,1506.118136,1.000000
163,1288.659592,1295.296303,1508.925320,1.000000
164,1288.659592,1295.296303,1437.651282,1.000000
165,1288.659592,1295.123829,1413.309978,1.000000
166,1288.659592,1294.288342,1369.377051,1.000000
167,1288.659592,1295.249601,1369.377051,1.000000
168,1288.659592,1294.761782,1369.377051,1.000000
169,1288.659592,1293.785570,1387.351100,1.000000
170,1288.659592,1295.170530,1437.690012,1.000000
171,1288.659592,1296.300784,1378.914718,1.000000
172,1288.659592,1295.296303,1380.528864,1.000000
173,1288.659592,1299.280464,1391.556220,1.000000
174,1288.659592,1295.296303,1369.377051,1.000000
175,1288.659592,1295.202900,1456.588704,1.000000
176,1288.659592,1296.022154,1378.527213,1.000000
177,1288.659592,1295.202900,1374.861235,1.000000
178,1288.659592,1294.452779,1490.880416,1.000000
179,1288.659592,1295.296303,1386.942561,1.000000
180,1288.659592,1292.472844,1435.140107,1.000000
181,1288.659592,1289.916670,1369.377051,1.000000
182,1288.659592,1295.107631,1458.325626,1.000000
183,1288.659592,1294.761782,1369.377051,1.000000
184,1288.659592,1294.761782,1483.283061,1.000000
185,1288.659592,1294.452779,1381.716151,1.000000
186,1288.659592,1294.190908,1398.344223,1.000000
187,1288.659592,1293.866064,1417.580779,1.000000
188,1288.659592,1293.866064,1412.378590,1.000000
189,1288.659592,1293.576455,1369.377051,1.000000
190,1288.659592,1293.576455,1370.722751,1.000000
191,1288.659592,1295.170530,1390.047527,1.000000
192,1288.659592,1294.143777,1405.817544,1.000000
193,1288.659592,1293.860116,1376.572646,1.000000
194,1288.659592,1293.576455,1381.892037,1.000000
195,1288.659592,1295.296303,1427.040992,1.000000
196,1288.659592,1295.249601,1404.164252,1.000000
197,1288.659592,1295.046648,1443.560947,1.000000
198,1288.659592,1294.903270,1481.146982,1.000000
199,1288.659592,1294.761782,1398.996092,1.000000
200,1288.659592,1295.091889,1392.745627,1.000000
201,1288.659592,1295.044757,1506.337899,1.000000
202,1288.659592,1295.249601,1428.027023,1.000000
203,1288.659592,1295.296303,1422.537087,1.000000
204,1288.659592,1299.570608,1519.425491,1.000000
205,1288.659592,1296.036639,1393.823314,1.000000
206,1288.659592,1295.963456,1407.564231,1.000000
207,1288.659592,1299.551244,1400.349461,1.000000
208,1288.659592,1295.123829,1420.426713,1.000000
209,1288.659592,1295.170530,1419.611023,1.000000
210,1288.659592,1294.143777,1379.379205,1.000000
211,1288.659592,1294.143777,1399.158681,1.000000
212,1288.659592,1295.296303,1411.387785,1.000000
213,1288.659592,1294.143777,1369.377051,1.000000
214,1288.659592,1295.349460,1495.333667,1.000000
215,1288.659592,1295.044757,1560.998613,1.000000
216,1288.659592,1293.027757,1412.636849,1.000000
217,1288.659592,1295.044757,1390.026532,1.000000
218,1288.659592,1294.143777,1403.799368,1.000000
219,1288.659592,1294.761782,1375.861421,1.000000
220,1288.659592,1294.761782,1389.823120,1.000000
221,1288.659592,1295.296303,1396.212011,1.000000
222,1288.659592,1297.211779,1431.314911,1.000000
223,1288.659592,1295.296303,1407.200677,1.000000
224,1288.659592,1295.296303,1442.111494,1.000000
225,1288.659592,1295.202900,1421.682172,1.000000
226,1288.659592,1295.151881,1413.295289,1.000000
227,1288.659592,1297.178471,1390.047527,1.000000
228,1288.659592,1295.249601,1398.074004,1.000000
229,1288.659592,1294.143777,1385.563878,1.000000
230,1288.659592,1294.761782,1506.770682,1.000000
231,1288.659592,1295.123829,1373.347481,1.000000
232,1288.659592,1295.044757,1396.212011,1.000000
233,1288.659592,1294.472144,1448.363561,1.000000
234,1288.659592,1295.046648,1394.329208,1.000000
235,1288.659592,1295.343434,1413.812926,1.000000
236,1288.659592,1295.296303,1451.738913,1.000000
237,1288.659592,1295.249601,1414.117996,1.000000
238,1288.659592,1295.296303,1480.347940,1.000000
239,1288.659592,1295.296303,1402.454882,1.000000
240,1288.659592,1293.576455,1426.873561,1.000000
241,1288.659592,1294.903270,1440.745189,1.000000
242,1288.659592,1294.452779,1409.336446,1.000000
243,1288.659592,1293.959975,1466.889649,1.000000
244,1288.659592,1294.472144,1368.845071,1.000000
245,1288.659592,1288.678957,1369.377051,1.000000
246,1288.659592,1294.472144,1369.377051,1.000000
247,1288.659592,1295.044757,1459.749788,1.000000
248,1288.659592,1295.044757,1389.843550,1.000000
249,1288.659592,1298.140664,1377.669705,1.000000
250,1288.659592,1295.123829,1386.662367,1.000000
251,1288.659592,1295.315668,1376.013761,1.000000
252,1288.659592,1295.044757,1402.391092,1.000000
253,1288.659592,1295.296303,1389.295488,1.000000
254,1288.659592,1295.296303,1395.952723,1.000000
255,1288.659592,1295.296303,1376.013761,1.000000
256,1288.659592,1288.706724,1402.937640,1.000000
257,1288.659592,1291.092918,1375.920359,1.000000
258,1288.659592,1294.903270,1381.714713,1.000000
259,1288.659592,1295.296303,1411.510781,1.000000
260,1288.659592,1295.044757,1406.623530,1.000000
261,1288.659592,1298.579483,1420.225073,1.000000
262,1288.659592,1294.761782,1414.409967,1.000000
263,1288.659592,1293.576455,1383.866861,1.000000
264,1288.659592,1290.600720,1394.785501,1.000000
265,1288.659592,1294.252357,1475.014706,1.000000
266,1288.659592,1299.459853,1402.454882,1.000000
267,1288.659592,1296.849538,1431.314911,1.000000
268,1288.659592,1295.296303,1441.417105,1.000000
269,1288.659592,1295.296303,1581.209848,1.000000
270,1288.659592,1296.292932,1440.787010,1.000000
271,1288.659592,1295.296303,1417.271493,1.000000
272,1288.207565,1295.639604,1432.120426,1.000000
273,1288.207565,1295.296303,1436.799095,1.000000
274,1288.207565,1299.455337,1427.912539,1.000000
275,1288.207565,1294.309754,1409.317693,1.000000
276,1288.207565,1295.296733,1392.330362,1.000000
277,1288.207565,1293.691749,1411.724054,1.000000
278,1288.207565,1293.937128,1389.247767,1.000000
279,1288.207565,1293.691749,1372.832787,1.000000
280,1288.207565,1294.451242,1506.118136,1.000000
281,1288.207565,1288.433579,1368.925023,1.000000
282,1288.207565,1300.920029,1413.875922,1.000000
283,1288.207565,1297.823941,1389.353811,1.000000
284,1288.207565,1300.920029,1441.760865,1.000000
285,1288.207565,1298.026809,1417.163190,1.000000
286,1288.207565,1300.771058,1388.843461,1.000000
287,1288.207565,1299.099216,1399.640643,1.000000
288,1288.207565,1297.823941,1409.429777,1.000000
289,1288.207565,1297.298854,1455.408477,1.000000
290,1288.207565,1300.750458,1405.935862,1.000000
291,1288.207565,1297.823941,1485.154742,1.000000
292,1288.207565,1297.420983,1392.719009,1.000000
293,1288.207565,1293.691749,1523.421449,1.000000
294,1288.207565,1290.996789,1412.148289,1.000000
295,1288.207565,1294.440496,1409.650507,1.000000
296,1288.207565,1293.691749,1469.419875,1.000000
297,1288.207565,1294.451242,1437.970707,1.000000
298,1288.207565,1294.684003,1435.943011,1.000000
299,1288.207565,1297.823941,1387.412064,1.000000
300,1288.207565,1294.302289,1383.865811,1.000000
301,1288.207565,1297.040594,1385.111850,1.000000
302,1288.207565,1293.691749,1407.119995,1.000000
303,1288.207565,1300.412894,1469.347253,1.000000
304,1288.207565,1299.622054,1377.555272,1.000000
305,1288.207565,1299.099216,1429.453235,1.000000
306,1288.207565,1294.451242,1395.032253,1.000000
307,1288.207565,1288.207565,1378.573705,1.000000
308,1288.207565,1293.691749,1410.361759,1.000000
309,1288.207565,1296.208335,1444.691730,1.000000
310,1288.207565,1294.198810,1413.360899,1.000000
311,1288.207565,1294.000752,1368.925023,1.000000
312,1288.207565,1294.592730,1434.706623,1.000000
313,1288.207565,1294.309754,1529.634930,1.000000
314,1288.207565,1296.502123,1411.563183,1.000000
315,1288.207565,1296.624251,1378.856352,1.000000
316,1288.207565,1299.463014,1420.416707,1.000000
317,1288.207565,1294.309754,1470.281243,1.000000
318,1288.207565,1293.597838,1382.631763,1.000000
319,1288.207565,1298.259277,1432.436350,1.000000
320,1288.207565,1297.701812,1375.310188,1.000000
321,1288.207565,1294.451242,1387.333173,1.000000
322,1288.207565,1294.592730,1402.094285,1.000000
323,1288.207565,1291.663512,1390.157917,1.000000
324,1288.207565,1293.691749,1394.849168,1.000000
325,1288.207565,1290.949657,1386.929314,1.000000
326,1288.207565,1294.000752,1408.038551,1.000000
327,1288.207565,1294.000752,1397.881571,1.000000
328,1288.207565,1294.453132,1421.158692,1.000000
329,1288.207565,1297.701812,1468.806622,1.000000
330,1288.207565,1297.823941,1377.988943,1.000000
331,1288.207565,1297.823941,1394.367228,1.000000
332,1288.207565,1294.825491,1460.330800,1.000000
333,1288.207565,1289.431160,1368.925023,1.000000
334,1288.207565,1297.632476,1428.687596,1.000000
335,1288.207565,1299.099216,1394.101393,1.000000
336,1288.207565,1294.142239,1378.561904,1.000000
337,1288.207565,1299.099216,1443.240064,1.000000
338,1288.207565,1299.099216,1471.945514,1.000000
339,1288.207565,1301.589358,1378.927130,1.000000
340,1288.207565,1300.920029,1389.365524,1.000000
341,1288.207565,1293.738881,1406.993108,1.000000
342,1288.207565,1293.691749,1389.836134,1.000000
343,1288.207565,1292.910803,1497.360542,1.000000
344,1288.207565,1288.207565,1499.157242,1.000000
345,1288.207565,1288.207565,1402.829121,1.000000
346,1288.207565,1288.254696,1408.358720,1.000000
347,1288.207565,1290.996789,1379.814789,1.000000
348,1288.207565,1294.000752,1368.925023,1.000000
349,1288.207565,1288.207565,1372.847316,1.000000
350,1288.207565,1288.207565,1385.030469,1.000000
351,1288.207565,1297.823941,1455.315853,1.000000
352,1288.207565,1297.823941,1378.361772,1.000000
353,1288.207565,1297.632476,1427.976119,1.000000
354,1288.207565,1292.032209,1378.849201,1.000000
355,1288.207565,1296.208335,1449.918918,1.000000
356,1288.207565,1297.823941,1381.613699,1.000000
357,1288.207565,1298.461578,1423.695958,1.000000
358,1288.207565,1298.574356,1422.280226,1.000000
359,1288.207565,1308.928660,1400.774280,1.000000
360,1288.207565,1294.592730,1381.440009,1.000000
361,1288.207565,1296.543482,1374.409208,1.000000
362,1288.207565,1294.451242,1376.945662,1.000000
363,1288.207565,1297.229518,1388.843461,1.000000
364,1288.207565,1293.691749,1390.601443,1.000000
365,1288.207565,1293.691749,1444.154055,1.000000
366,1288.207565,1292.910803,1374.409208,1.000000
367,1288.207565,1293.691749,1466.871431,1.000000
368,1288.207565,1297.701812,1393.975149,1.000000
369,1288.207565,1299.840052,1425.592728,1.000000
370,1288.207565,1296.208335,1463.245403,1.000000
371,1288.207565,1294.451242,1392.171179,1.000000
372,1288.207565,1288.207565,1395.626351,1.000000
373,1288.207565,1294.309754,1389.025680,1.000000
374,1288.207565,1294.451242,1435.907434,1.000000
375,1288.207565,1300.009622,1396.665237,1.000000
376,1288.207565,1298.461578,1394.335048,1.000000
377,1288.207565,1298.896914,1394.213796,1.000000
378,1288.207565,1296.208335,1402.929880,1.000000
379,1288.207565,1294.592730,1471.616205,1.000000
380,1288.207565,1299.697879,1399.674831,1.000000
381,1288.207565,1293.691749,1522.721682,1.000000
382,1288.207565,1288.254696,1419.718549,1.000000
383,1287.201070,1294.000752,1408.938279,1.000000
384,1287.201070,1296.066847,1373.045817,1.000000
385,1287.201070,1294.309754,1410.981784,1.000000
386,1287.201070,1298.014434,1407.265581,1.000000
387,1287.201070,1294.498374,1391.058587,1.000000
388,1287.201070,1290.432913,1369.805621,1.000000
389,1287.201070,1300.920516,1404.060326,1.000000
390,1287.201070,1299.743964,1401.510285,1.000000
391,1286.219348,1293.860663,1408.764836,1.000000
392,1286.219348,1301.366603,1429.404042,1.000000
393,1286.219348,1292.685255,1391.631660,1.000000
394,1286.219348,1287.201070,1442.365367,1.000000
395,1286.219348,1292.012535,1391.875134,1.000000
396,1286.219348,1287.201070,1409.229185,1.000000
397,1286.219348,1292.644884,1526.487259,1.000000
398,1286.219348,1297.110999,1399.105960,1.000000
399,1286.219348,1294.750989,1367.738902,1.000000
400,1286.219348,1296.353775,1403.816435,1.000000
401,1286.219348,1298.549968,1433.580701,1.000000
402,1286.219348,1292.837274,1424.660516,1.000000
403,1286.219348,1297.110999,1392.860952,1.000000
404,1286.219348,1299.372307,1379.451793,1.000000
405,1286.219348,1298.931812,1446.531537,1.000000
406,1286.219348,1297.110999,1446.433721,1.000000
407,1286.219348,1294.857756,1412.101184,1.000000
408,1286.219348,1291.703532,1399.255951,1.000000
409,1286.219348,1291.609621,1380.711825,1.000000
410,1286.219348,1292.012535,1393.825594,1.000000
411,1286.219348,1291.703532,1396.229500,1.000000
412,1286.219348,1286.219348,1426.198041,1.000000
413,1286.219348,1291.703532,1373.793676,1.000000
414,1286.219348,1287.342432,1428.422319,1.000000
415,1286.219348,1297.110056,1377.712773,1.000000
416,1286.219348,1299.738356,1387.065565,1.000000
417,1286.219348,1298.824066,1382.324474,1.000000
418,1286.219348,1291.703532,1469.214546,1.000000
419,1286.219348,1294.233076,1395.413973,1.000000
420,1286.219348,1288.780406,1402.825411,1.000000
421,1286.219348,1292.321537,1387.354171,1.000000
422,1286.219348,1298.021406,1419.796753,1.000000
423,1286.219348,1304.393736,1388.416027,1.000000
424,1286.219348,1298.931812,1449.855128,1.000000
425,1286.219348,1295.029807,1406.042114,1.000000
426,1286.219348,1294.820359,1377.317425,1.000000
427,1286.219348,1298.931812,1383.940019,1.000000
428,1286.219348,1297.110999,1386.781551,1.000000
429,1286.219348,1299.335084,1387.403305,1.000000
430,1286.219348,1298.931812,1480.074238,1.000000
431,1286.219348,1297.786365,1441.680155,1.000000
432,1286.219348,1297.110999,1416.410523,1.000000
433,1286.219348,1299.335084,1521.433233,1.000000
434,1286.219348,1302.110469,1451.655296,1.000000
435,1286.219348,1303.802600,1448.058217,1.000000
436,1286.219348,1299.738356,1480.107055,1.000000
437,1286.219348,1302.110469,1455.131518,1.000000
438,1286.219348,1292.012535,1417.647756,1.000000
439,1286.219348,1292.321537,1456.279506,1.000000
440,1286.219348,1291.703532,1459.196593,1.000000
441,1286.219348,1300.924412,1439.354085,1.000000
442,1286.219348,1292.604513,1378.821602,1.000000
443,1286.219348,1295.174596,1423.885902,1.000000
444,1286.219348,1292.604513,1399.139356,1.000000
445,1286.219348,1297.019608,1390.954974,1.000000
446,1286.219348,1298.021406,1405.695050,1.000000
447,1286.219348,1292.012535,1398.274128,1.000000
448,1286.219348,1298.819257,1403.667437,1.000000
449,1286.219348,1297.661856,1406.725038,1.000000
450,1286.219348,1292.012535,1366.936807,1.000000
451,1286.219348,1292.321537,1386.040009,1.000000
452,1286.219348,1300.421684,1406.529665,1.000000
453,1286.219348,1302.011013,1431.633462,1.000000
454,1286.219348,1291.703532,1423.133041,1.000000
455,1286.219348,1291.582276,1416.328608,1.000000
456,1286.219348,1288.305784,1379.451793,1.000000
457,1286.219348,1292.012535,1441.587722,1.000000
458,1286.219348,1292.321537,1446.616677,1.000000
459,1286.219348,1291.812113,1394.222640,1.000000
460,1286.219348,1291.703532,1453.713242,1.000000
461,1286.219348,1291.642904,1410.832812,1.000000
462,1286.219348,1297.110999,1379.087593,1.000000
463,1286.219348,1303.737314,1394.400534,1.000000
464,1286.219348,1299.335084,1454.846789,1.000000
465,1286.219348,1299.335084,1499.700828,1.000000
466,1286.219348,1295.336191,1392.382345,1.000000
467,1286.219348,1298.021406,1406.337867,1.000000
468,1286.219348,1292.604513,1496.861892,1.000000
469,1286.219348,1293.076164,1442.916503,1.000000
470,1286.219348,1294.820359,1419.712462,1.000000
471,1286.219348,1302.110469,1430.133138,1.000000
472,1286.219348,1302.110469,1426.653832,1.000000
473,1286.219348,1298.248944,1403.116460,1.000000
474,1286.219348,1298.931812,1460.799859,1.000000
475,1286.219348,1293.481185,1473.697991,1.000000
476,1286.219348,1298.351990,1475.323937,1.000000
477,1286.219348,1296.558093,1387.657693,1.000000
478,1286.219348,1293.117522,1436.656373,1.000000
479,1286.219348,1295.690015,1373.321971,1.000000
480,1286.219348,1290.810545,1407.719943,1.000000
481,1286.219348,1293.314287,1393.771766,1.000000
482,1286.219348,1299.335084,1382.992029,1.000000
483,1286.219348,1299.738356,1382.293915,1.000000
484,1286.219348,1298.931812,1408.292747,1.000000
485,1286.219348,1297.673151,1415.486520,1.000000
486,1286.219348,1295.273672,1380.592505,1.000000
487,1286.219348,1293.436772,1484.301177,1.000000
488,1286.219348,1297.110999,1390.649937,1.000000
489,1286.219348,1294.857756,1403.233905,1.000000
490,1286.219348,1292.604513,1372.251518,1.000000
491,1286.219348,1299.335084,1387.473900,1.000000
492,1286.219348,1298.321635,1501.877107,1.000000
493,1286.219348,1298.769662,1436.321756,1.000000
494,1286.219348,1302.110469,1408.216504,1.000000
495,1286.219348,1292.321537,1402.382119,1.000000
496,1286.219348,1292.037490,1422.803306,1.000000
497,1286.219348,1286.219348,1458.185179,1.000000
498,1286.219348,1292.321537,1379.274469,1.000000
499,1286.219348,1292.604513,1389.091947,1.000000
500,1286.219348,1298.544243,1433.830737,1.000000
501,1286.219348,1297.110999,1431.111928,1.000000
502,1286.219348,1288.961440,1365.769259,1.000000
503,1286.219348,1291.703532,1396.818778,1.000000
504,1286.219348,1294.857756,1377.417651,1.000000
505,1286.219348,1286.344638,1409.634335,1.000000
506,1286.219348,1292.463025,1396.632103,1.000000
507,1286.219348,1296.801273,1407.868964,1.000000
508,1286.219348,1294.315619,1459.260110,1.000000
509,1286.219348,1290.137904,1417.225433,1.000000
510,1286.219348,1291.805344,1393.771766,1.000000
511,1286.219348,1294.758252,1433.685462,1.000000
512,1286.219348,1296.070403,1387.196748,1.000000
513,1286.219348,1291.703532,1435.241806,1.000000
514,1286.219348,1291.703532,1392.018109,1.000000
515,1286.219348,1298.931812,1389.632028,1.000000
516,1286.219348,1295.403903,1390.688054,1.000000
517,1286.219348,1297.110999,1386.407251,1.000000
518,1286.219348,1296.595580,1500.942593,1.000000
519,1286.219348,1298.931812,1469.816906,1.000000
520,1286.219348,1298.931812,1397.909217,1.000000
521,1286.219348,1299.836077,1411.372682,1.000000
522,1286.219348,1293.817160,1396.316556,1.000000
523,1286.219348,1293.675672,1372.420991,1.000000
524,1286.219348,1299.581550,1439.346816,1.000000
525,1286.219348,1292.321537,1397.418851,1.000000
526,1286.219348,1296.398365,1466.987986,1.000000
527,1286.219348,1293.852688,1404.867618,1.000000
528,1286.219348,1293.020429,1366.936807,1.000000
529,1286.219348,1294.200849,1510.756758,1.000000
530,1286.219348,1292.012535,1366.936807,1.000000
531,1286.219348,1291.703532,1419.309972,1.000000
532,1286.219348,1294.043899,1395.719260,1.000000
533,1286.219348,1296.595580,1404.187067,1.000000
534,1286.219348,1304.189109,1407.656796,1.000000
535,1286.219348,1299.738356,1469.816906,1.000000
536,1286.219348,1299.738356,1401.628240,1.000000
537,1286.219348,1292.463025,1400.191836,1.000000
538,1286.219348,1292.604513,1401.477727,1.000000
539,1286.219348,1292.604513,1389.550183,1.000000
540,1286.219348,1288.572276,1423.714985,1.000000
541,1286.219348,1292.463025,1366.936807,1.000000
542,1286.219348,1292.604513,1472.832333,1.000000
543,1286.219348,1297.930015,1456.465428,1.000000
544,1286.219348,1298.931812,1452.837506,1.000000
545,1286.219348,1296.595580,1366.936807,1.000000
546,1286.219348,1292.604513,1359.304448,1.000000
547,1286.219348,1292.463025,1401.800740,1.000000
548,1286.219348,1299.738356,1373.930792,1.000000
549,1286.219348,1288.961440,1386.449666,1.000000
550,1286.219348,1291.703532,1401.628240,1.000000
551,1286.219348,1292.321537,1392.379011,1.000000
552,1286.219348,1298.368767,1414.735159,1.000000
553,1286.219348,1293.341873,1460.928916,1.000000
554,1286.219348,1299.335084,1451.215213,1.000000
555,1286.219348,1300.889787,1396.071987,1.000000
556,1286.219348,1293.253190,1410.587227,1.000000
