generation,best_total_travel,median_total_travel,worst_total_travel,feasible_ratio
238,766.450550,766.450550,895.837964,1.000000
239,766.450550,770.698387,919.249343,1.000000
240,766.450550,798.276165,902.563627,1.000000
241,766.450550,770.698387,927.105201,1.000000
242,766.450550,766.450550,885.662728,1.000000
243,766.450550,770.288506,935.498914,1.000000
244,766.450550,766.450550,918.434447,1.000000
245,766.450550,781.693037,884.128321,1.000000
246,766.450550,770.701249,934.464367,1.000000
247,766.450550,768.684124,876.354046,1.000000
248,766.450550,770.701249,907.790491,1.000000
249,766.450550,770.703510,902.994647,1.000000
250,766.450550,770.701249,953.488867,1.000000
251,766.450550,766.450550,905.158451,1.000000
252,766.450550,770.698387,929.531943,1.000000
253,766.450550,771.151803,917.490493,1.000000
254,766.450550,770.698387,949.320959,1.000000
255,766.450550,766.450550,909.273689,1.000000
256,766.450550,766.450550,907.184249,1.000000
257,766.450550,771.602358,919.576129,1.000000
258,766.450550,785.070463,1003.718391,1.000000
259,766.450550,770.352093,907.536334,1.000000
260,766.450550,766.450550,905.253373,1.000000
261,766.450550,777.303827,880.206675,1.000000
262,766.450550,770.352093,884.677670,1.000000
263,766.450550,771.602358,923.308283,1.000000
264,766.450550,772.240522,930.604574,1.000000
265,766.450550,770.701249,947.778568,1.000000
266,766.450550,766.753852,906.112071,1.000000
267,766.450550,766.450550,907.536334,1.000000
268,766.450550,771.151803,876.540088,1.000000
269,766.450550,767.994049,896.847504,1.000000
270,766.450550,768.727550,884.559253,1.000000
271,766.450550,766.450550,926.909212,1.000000
272,766.450550,766.450550,937.412831,1.000000
273,766.450550,770.701249,947.827360,1.000000
274,766.450550,780.482092,961.090194,1.000000
275,766.450550,766.450550,976.625065,1.000000
276,766.450550,767.703672,896.595281,1.000000
277,766.450550,766.491507,914.902451,1.000000
278,766.450550,770.701249,910.406450,1.000000
279,766.450550,773.935044,919.624947,1.000000
280,766.450550,771.602358,940.083369,1.000000
281,766.450550,766.450550,964.531132,1.000000
282,766.450550,797.709352,926.275448,1.000000
283,766.450550,768.573037,942.422359,1.000000
284,766.450550,770.701249,895.999964,1.000000
285,766.450550,766.450550,895.006964,1.000000
286,766.450550,770.744985,907.886824,1.000000
287,766.450550,766.450550,894.791149,1.000000
288,766.450550,766.450550,876.354046,1.000000
289,766.450550,766.643158,883.725531,1.000000
290,766.450550,770.701249,870.182039,1.000000
291,766.450550,771.314245,965.777885,1.000000
292,766.450550,771.151803,922.775113,1.000000
293,766.450550,769.149711,920.464314,1.000000
294,766.450550,766.643158,908.774375,1.000000
295,766.450550,766.450550,907.184249,1.000000
296,766.450550,766.602201,948.854361,1.000000
297,766.450550,766.450550,899.725043,1.000000
298,766.450550,766.450550,876.308195,1.000000
299,766.450550,768.824535,874.546020,1.000000
300,766.450550,770.701249,899.482126,1.000000
301,766.450550,769.692494,907.536334,1.000000
302,766.450550,770.409788,874.761395,1.000000
303,766.450550,770.701249,913.703236,1.000000
304,766.450550,770.701249,881.108179,1.000000
305,766.450550,796.852751,891.043074,1.000000
306,766.450550,771.602358,919.680049,1.000000
307,766.450550,770.698387,915.618338,1.000000
308,766.450550,786.080120,945.862446,1.000000
309,766.450550,771.833841,930.573735,1.000000
310,766.450550,809.440022,907.658785,1.000000
311,766.450550,771.829069,949.271422,1.000000
312,766.450550,775.474326,959.263702,1.000000
313,766.450550,788.701217,911.539445,1.000000
314,766.450550,791.528283,948.631347,1.000000
315,766.450550,774.508018,968.230772,1.000000
316,766.450550,788.247089,934.385610,1.000000
317,766.450550,770.701249,919.838907,1.000000
318,766.450550,770.701249,914.798323,1.000000
319,766.450550,766.450550,995.493658,1.000000
320,766.450550,770.701249,902.396372,1.000000
321,766.450550,766.450550,918.235575,1.000000
322,766.450550,766.450550,916.892840,1.000000
323,766.450550,770.300588,1056.155479,1.000000
324,766.450550,778.920924,987.426157,1.000000
325,766.450550,766.450550,929.842478,1.000000
326,766.450550,766.450550,884.904038,1.000000
327,766.450550,770.701249,958.703145,1.000000
328,766.450550,767.458618,877.513186,1.000000
329,766.450550,766.450550,876.354046,1.000000
330,766.450550,766.450550,950.571172,1.000000
331,766.450550,766.704665,894.577462,1.000000
332,766.450550,772.240522,907.172492,1.000000
333,766.450550,768.226743,894.791149,1.000000
334,766.450550,766.450550,886.143401,1.000000
335,766.450550,770.002936,886.033906,1.000000
336,766.450550,770.297345,876.843390,1.000000
337,766.450550,766.450550,876.540088,1.000000
338,766.450550,770.701249,912.850801,1.000000
339,766.450550,766.450550,972.616909,1.000000
340,766.450550,767.523157,914.974937,1.000000
341,766.450550,766.450550,964.990479,1.000000
342,766.450550,770.701249,919.652069,1.000000
